# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass
ACPSUB-MONOMER	3.3905621211595074	21.803680038364817	1.3231867783297354e-05	8.624720429138519e-05	1.6054545757471493e-06	7.019617968328102e-07	3.8935650569857445e-07
ACRB-MONOMER	98.31991210707658	52.42674526197761	0.00035141980949911683	0.00017398106628483957	4.655515726854831e-05	0.00021632879500043599	0.00011999089421017914
ACRD-MONOMER	3.598684692818477	11.162572728558104	1.2635889775731662e-05	3.829021612767761e-05	1.7040020504862023e-06	7.881605144675441e-06	4.371682693093394e-06
ACRF-MONOMER	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACS-MONOMER	309.5773075750736	235.45220257286863	0.0010800839972860338	0.0007532241647480465	0.00014658699272671513	0.00043232214599096325	0.00023979572799920023
ACSERLYA-MONOMER	6309.364458540236	1730.4773423500947	0.02253906234113539	0.004647452557366263	0.002987527636436815	0.004215929400410091	0.0023384456918052526
ACSERLYB-MONOMER	228.48679484063138	154.89091282316528	0.0008202790537126574	0.0005412174420128663	0.00010819007502780825	0.00014458031051326305	8.019422815920939e-05
ACYLCOADEHYDROG-MONOMER	5.654844721215839	11.50362034449856	1.9963522830882316e-05	3.902035034464427e-05	2.6776080214424373e-06	9.776339528871956e-06	5.422633275284982e-06
ACYLCOASYN-MONOMER	31.603847148109992	29.49272214432452	0.00011178750207077728	9.55949390276601e-05	1.4964639844969149e-05	3.816566371586002e-05	2.1169313670802833e-05
ADCLY-MONOMER	604.5183386771305	168.84467661438046	0.0021602793055118925	0.00046856754721769566	0.00028624360748192467	0.0003480157549884323	0.00019303357946503816
ADENODEAMIN-MONOMER	78.79415770567832	68.45753593436898	0.00028322142552400753	0.00023555786347306793	3.7309577736762725e-05	5.5544578104374595e-05	3.0808860167032376e-05
ADENPRIBOSYLTRAN-MONOMER	767.9639882089213	256.64132070702254	0.002735109448455691	0.0007262932001047818	0.00036363625110558465	0.00029543675923059614	0.00016386963613681288
ADENYL-KIN-MONOMER	1837.482753232322	708.9609806786832	0.0064912900524695975	0.0019086308952505173	0.0008700607712282409	0.0008395772320817765	0.0004656875328862089
ADENYLATECYC-MONOMER	33.85859579672736	11.297766069480012	0.0001202169563645947	2.998647551249451e-05	1.603227889882743e-05	6.40077760229542e-05	3.550313439033237e-05
ADENYLOSUCCINATE-SYN-MONOMER	1788.9872616994433	541.6844685385893	0.006361122058497023	0.0014357224837555623	0.0008470978211325377	0.0016407614137149268	0.0009100796277112114
ADENYLYLSULFKIN-MONOMER	244.82539094602572	98.22449145685782	0.0008706122460041718	0.00029770522634392255	0.00011592651309953408	0.00010585596098700312	5.871502874262644e-05
ADHC-MONOMER	139.23416249001656	197.00856911873296	0.0004826096647921554	0.0006270703594668514	6.592833733229899e-05	0.00010615924823926294	5.888325280452782e-05
ADHE-MONOMER	1256.8973913781595	471.5011554436982	0.0044962711919558735	0.0014912576961824211	0.0005951495935259966	0.00234083893908228	0.0012983909862851301
ADHP-MONOMER	94.59827570906593	141.19148101250818	0.0003411508606759253	0.0005007701812282663	4.4792936736688537e-05	6.483635551069906e-05	3.596272181445922e-05
AERGLYC3PDEHYDROG-MONOMER	13505.209860752608	3141.1530420850454	0.048154471809834766	0.006525818752026901	0.006394810120734778	0.01484980213788431	0.008236726124995876
AGAB-MONOMER	0.8648790990010765	3.265011251902891	3.223386337674668e-06	1.2267718575234827e-05	4.095262252515525e-07	2.9529040273690714e-07	1.637884567147615e-07
AGAC-MONOMER	0.7828238398944359	2.9508748296139764	2.8677965984509286e-06	1.105939358888043e-05	3.70672493483965e-07	4.3443230681169834e-07	2.40966168965262e-07
AGAD-MONOMER	0.6959263674911933	2.869302930229314	2.5883500640209024e-06	1.0821309228402602e-05	3.29525940285601e-07	3.9113749725095465e-07	2.169518766754049e-07
AGAX-MONOMER	22.777327638427497	27.73868883479635	8.100705859570102e-05	9.425268198893656e-05	1.0785221911197394e-05	7.297781742547603e-06	4.047853902376896e-06
AGMATIN-MONOMER	483.7159916505581	276.1999779120273	0.001721106290833516	0.0009227677462171655	0.00022904286204078795	0.00031437542317227135	0.00017437432748639999
AICARTRANSIMPCYCLO-CPLX	431.86366565192395	212.90126299219025	0.0015364480847772472	0.0006837185576060299	0.0002044904276470564	0.0004796097574320205	0.0002660247040440422
AIRS-MONOMER	595.0326955501796	237.14420127451226	0.0021226348944213204	0.0007244852922567499	0.0002817520899642159	0.0004246871550019192	0.00023556083455350703
AKBLIG-MONOMER	65.06434356178548	135.52836682588574	0.00022986263053208068	0.00046438836071859143	3.0808415937098505e-05	5.4344757099993904e-05	3.0143356551540486e-05
ALARACEBIOSYN-MONOMER	24.700901693424235	14.687474200026628	8.86327943674547e-05	5.040593823859902e-05	1.1696047508260016e-05	1.8737509654153482e-05	1.0393117285515364e-05
ALARACECAT-MONOMER	134.9544368949645	67.14277890502032	0.0004840081937385171	0.00024182361823425576	6.39018577121088e-05	0.00010156699208278677	5.6336070296269196e-05
ALAS-MONOMER	519.9542748447984	169.80729129376067	0.0018553813914312218	0.0004965353056160584	0.00024620193935376105	0.0009672419173434667	0.0005364991867096418
ALDDEHYDROGB-MONOMER	13.629028586420969	37.4348102357477	4.907106451036722e-05	0.00013770716754164252	6.453439142290493e-06	1.4865723748648378e-05	8.245557350228019e-06
ALDHDEHYDROG-MONOMER	20.31298446247574	39.647811809258016	7.417195621825538e-05	0.0001463588252465186	9.618338401424096e-06	2.102043171970733e-05	1.1659383572707521e-05
ALDOSE1EPIM-MONOMER	279.09531636436594	124.01134666887143	0.0009953365214692444	0.0004029140873320506	0.00013215355941437125	0.0002064339907223646	0.00011450255220116412
ALKAPHOSPHA-MONOMER	12.212781513934384	26.946303493161732	4.314339245241618e-05	9.22828747805308e-05	5.7828363744714144e-06	1.1696800663332856e-05	6.487853690437731e-06
ALPHA-AMYL-CYTO-MONOMER	120.36820498574345	112.71880544456114	0.00043008988954537	0.00037318795290873144	5.699517618711151e-05	0.0001319918636449234	7.321180588645388e-05
ALPHA-AMYL-PERI-MONOMER	5.5161625748999725	15.086270374897374	1.9396761733029557e-05	5.140218979978894e-05	2.6119410675801963e-06	8.089867919729724e-06	4.487199615421771e-06
ALPHACOMP-MONOMER	273.0907365180049	145.31876943977406	0.0009659244684172421	0.0004594888921295967	0.0001293103493962983	0.00035052158033493995	0.00019442348331053118
ALPHAGALACTOSID-MONOMER	17.219992746325897	34.84029512619944	6.0911681167638564e-05	0.00012085844265503921	8.153785467132882e-06	1.6896309758457205e-05	9.371860628934628e-06
ALTRO-OXIDOREDUCT-MONOMER	25.303836344765585	37.83923302300214	9.348968954429215e-05	0.00014178599449014351	1.1981541228853299e-05	2.6860499854929553e-05	1.4898688806170666e-05
ALTRODEHYDRAT-MONOMER	21.336456657368075	27.119943913242082	7.4140011036892e-05	9.16542365542088e-05	1.010295955264428e-05	2.2355041170062502e-05	1.2399650171840338e-05
AMINEOXID-MONOMER	6.521678068053353	29.617643656707262	2.127637782655213e-05	8.976440139147938e-05	3.088059596538363e-06	1.0659836876373666e-05	5.912681938288157e-06
AMP-NUCLEOSID-MONOMER	518.9186623916289	304.4993234129477	0.0018449808249870478	0.0009818788708673598	0.00024571156970641975	0.0005427854299384279	0.00030106629634042595
AMPG-MONOMER	8.345678083486701	6.148463251462573	2.975180642950799e-05	2.03842702864617e-05	3.951736198322288e-06	8.610405752727426e-06	4.775925857582447e-06
AMTB-MONOMER	8.541592875966032	23.439270325366877	3.021485367186012e-05	8.05388996860173e-05	4.0445032053266986e-06	7.366976195064341e-06	4.0862339258585146e-06
AMYLOMALT-MONOMER	30.436350938926378	42.74031504386536	0.00010778064281841536	0.00015038757423614925	1.441182232851548e-05	4.629073604596271e-05	2.5676040084221074e-05
ANGLYC3PDEHYDROGSUBUNITA-MONOMER	208.043587636344	153.8890631932024	0.0007454526290426092	0.0005487398284092618	9.851007525896573e-05	0.00023763555779151107	0.0001318090967754924
ANGLYC3PDEHYDROGSUBUNITB-MONOMER	197.6127560489083	145.94032142556176	0.0007090039317613441	0.0005237681210121709	9.357100447881743e-05	0.0001736405267460117	9.631303163010954e-05
ANGLYC3PDEHYDROGSUBUNITC-MONOMER	190.52001898301947	143.52868881913372	0.0006832478217384682	0.00051486345063616	9.021254450371793e-05	0.00016286011359060407	9.033346975777565e-05
ANSA-MONOMER	178.60422526516422	96.35384883156048	0.0006373555825137543	0.00032026574729379306	8.457033390135101e-05	0.00012844339327179233	7.124357908082005e-05
ANSB-MONOMER	6.378962030102747	16.83016163158705	2.3718556897149464e-05	6.465979842907168e-05	3.0204825671335903e-06	4.554378329406585e-06	2.526172848676278e-06
ANSP-MONOMER	3.545206208836364	12.442218469718734	1.3202203897534177e-05	4.598748455813672e-05	1.6786796190588902e-06	3.7256582235880657e-06	2.066507428051539e-06
ANTHRANSYNCOMPI-MONOMER	400.51153449932286	277.3033049762438	0.001439975867523898	0.0009915606240894174	0.000189644977064026	0.0004460503259275081	0.0002474103249670285
ANTHRANSYNCOMPII-MONOMER	181.63728542821755	131.4520006124186	0.0006525840493162207	0.0004693676216364357	8.600650883143168e-05	0.00020010605396573658	0.00011099264132715529
APHA-MONOMER	24.22403628380386	29.173357731283726	8.565787039960319e-05	9.743354750527971e-05	1.1470248444112871e-05	1.225188736056864e-05	6.795743119421804e-06
APPA-MONOMER	14.339161351807052	28.245045005688002	5.0329694089203036e-05	9.854032503464749e-05	6.789691910072603e-06	1.3073013660222457e-05	7.251196490549575e-06
APPB-MONOMER	5.963035199611079	17.73579201000214	2.1473362635363235e-05	6.398136989816022e-05	2.823538340976631e-06	4.902025191002876e-06	2.71900181438201e-06
APPC-MONOMER	6.081725371268505	17.288420948505035	2.1845822256838923e-05	6.172089609049133e-05	2.8797389567961885e-06	6.825014914582747e-06	3.785624759741036e-06
AQPZ-MONOMER	5.64767785970314	16.32506723990488	1.9062138266726784e-05	5.23712554934531e-05	2.6742144630299534e-06	2.5937404862894743e-06	1.4386676554010836e-06
ARABISOM-MONOMER	10.015888632952516	23.229652463183527	3.5848509514683936e-05	7.91523550352045e-05	4.742592426074885e-06	1.0880027710567401e-05	6.0348149862337076e-06
ARAE-MONOMER	2.63220978551503	6.696556308927794	9.514540867440429e-06	2.497117094867114e-05	1.2463695084980045e-06	2.6364630297307274e-06	1.4623645293675792e-06
ARAF-MONOMER	84.39176399322476	74.78354806389859	0.00030065428057105497	0.00024789554456629243	3.996008296463897e-05	5.8111346286824377e-05	3.223256711941366e-05
ARAG-MONOMER	81.38117864487478	72.36728007445171	0.0002891744777771366	0.0002377382421832738	3.8534550014505946e-05	8.674089744896985e-05	4.811249399079934e-05
ARAH-MONOMER	77.31558112347065	71.46191050012473	0.00027518883251575116	0.00023653785003400438	3.660946151571378e-05	5.126145418334595e-05	2.8433143752136246e-05
ARAJ-MONOMER	22.03510894015333	23.907193540881327	7.829401018494778e-05	8.240102195595992e-05	1.04337762326437e-05	1.7905409898680264e-05	9.931577277717967e-06
ARCA-MONOMER	957.2265422738725	317.4656187602037	0.0033882039902895724	0.0007876216660855032	0.00045325337728797016	0.0005059956853779758	0.00028066016248494993
ARCB-MONOMER	0.46669483252887	0.8207320519819558	1.6799377120014643e-06	3.0245433618819414e-06	2.2098322566784065e-07	7.952872561096068e-07	4.411212525561341e-07
ARCD-MONOMER	8.950198511453474	11.87670453420367	3.188606870132414e-05	4.080241812214842e-05	4.237980795097284e-06	8.585226854114256e-06	4.761959900993933e-06
ARGDECARBOXBIO-MONOMER	265.25057199850295	151.76821097641775	0.0009413633463837308	0.0005021386219759853	0.00012559797736102634	0.00037957692749619233	0.00021053958605801257
ARGDECARBOXDEG-MONOMER	0.5035168744381296	4.8960096239028905	1.6693954793764181e-06	1.617500005593539e-05	2.384187167631513e-07	8.233169846183516e-07	4.5666847634678143e-07
ARGS-MONOMER	200.68369157995053	98.4387458239372	0.0007151602635445928	0.00031491507935910753	9.502511365716517e-05	0.00025143769793559216	0.00013946471718376564
ARGSUCCINLYA-MONOMER	152.2982340390232	86.18619660944694	0.0005420303449961585	0.00028326145741805367	7.211426541642099e-05	0.00014843559000714767	8.23326324983102e-05
ARGSUCCINSYN-MONOMER	1506.5373178382508	508.85638470862375	0.005359768026207568	0.0014117143610829618	0.0007133558224351648	0.0014561023936794045	0.0008076549785192579
ARGSUCCTRAN-MONOMER	6.453107697768724	20.092427311605338	2.304307817740348e-05	6.729006474247886e-05	3.055591052739352e-06	4.807636364435073e-06	2.6666472505649397e-06
ARGT-MONOMER	316.33338349171805	181.69173834503334	0.0011287378878415636	0.000579631191990065	0.00014978604132304718	0.0001715534922045572	9.515541809615467e-05
AROA-MONOMER	464.959854000517	156.7462820213977	0.0016671174383885061	0.0004965293762497754	0.00022016170135487074	0.0004151822027915737	0.0002302887314331523
AROB-MONOMER	19.829523225261305	10.097411309210578	7.007904432357886e-05	3.082866179987458e-05	9.389416167367856e-06	1.4936160366783684e-05	8.284626364573424e-06
AROC-MONOMER	118.66328676320227	70.84509684331917	0.0004207049385581759	0.00022683626449611816	5.6187885636505887e-05	8.997023388085744e-05	4.990370706609485e-05
AROD-MONOMER	241.9396517464764	230.62213662162614	0.0008529849067331886	0.0007799145079389636	0.00011456009566290413	0.0001287141531772382	7.139376122911263e-05
AROE-MONOMER	54.19750635661068	41.612420137385456	0.00019073357688326745	0.00013223290554445637	2.5662893486390247e-05	3.087813876347783e-05	1.712714889281491e-05
AROF-MONOMER	187.9879735626729	124.67098360481633	0.0006742184006582388	0.00042718844288530667	8.901360351374875e-05	0.00014130268883926059	7.837623275297867e-05
AROG-MONOMER	897.5428815606202	521.0118329163547	0.003218443202913931	0.001750671813786334	0.00042499275183254784	0.0006609173551285401	0.0003665904228826321
AROH-MONOMER	171.6335524868913	88.49054738011	0.0006166826175018612	0.0003114990534011531	8.126967220927525e-05	0.00012880404845749918	7.144362336172319e-05
AROK-MONOMER	358.48052311336954	137.77411834711242	0.0012750813301969633	0.0004102397082392299	0.0001697430029542631	0.0001356724197119708	7.525329654272472e-05
AROL-MONOMER	52.06136299623041	38.149224529798275	0.00018634222905952277	0.00012786934361698121	2.4651414855465893e-05	1.9308750601530077e-05	1.0709966977601197e-05
AROP-MONOMER	92.20598698196999	75.84916059822649	0.00032849473962187094	0.0002604808508043087	4.36601715059748e-05	8.878126808294854e-05	4.924422449801545e-05
ARSF-MONOMER	4.969879889960221	16.095087752305375	1.6901368646031422e-05	5.362421435473639e-05	2.353272444252323e-06	4.38136044982793e-06	2.430205180179118e-06
ARTI-MONOMER	85.32674136407657	69.51673736212732	0.0003018958589442982	0.00023027290965609265	4.040280120563104e-05	4.451834721610561e-05	2.469295079838533e-05
ARTJ-MONOMER	1131.3059294927443	423.18924359591284	0.004027721002546408	0.001255386582495856	0.000535681169131	0.0005880978486445072	0.0003261996940434804
ARTM-MONOMER	40.62161672049047	31.53019065298552	0.00014430360909270857	0.00010580499720265818	1.923461600398451e-05	1.961208715106545e-05	1.087821838317717e-05
ARTP-MONOMER	100.73519073690385	75.33936794118159	0.00035779629389722217	0.0002529389389140562	4.769880837694754e-05	5.2736096903868764e-05	2.9251082476732327e-05
ARTQ-MONOMER	39.43947426296112	29.717542080999046	0.00013992288407153978	9.98890593505615e-05	1.867486338780875e-05	2.003733306841429e-05	1.1114089145928899e-05
ARYLSULFAT-MONOMER	7.256077845813126	30.249846586032096	2.510626661303321e-05	0.00010057721504963006	3.43580296223989e-06	8.535104165228567e-06	4.734158395144468e-06
ASCF-MONOMER	43.816993274918104	51.15053484609216	0.00015676319375579193	0.00017559962552012186	2.0747648866153878e-05	4.332450064025545e-05	2.4030761013684072e-05
ASL-MONOMER	654.4693088560416	241.16335000870117	0.0023315613743023406	0.0007142699642445446	0.0003098957367664097	0.0006534500689685586	0.00036244855012058176
ASNS-MONOMER	1445.5341713641924	568.5755962472214	0.005190835238693164	0.0019060958941518225	0.000684470411361128	0.0014719802730361312	0.0008164619472918207
ASNSYNA-MONOMER	928.5708950185008	306.95558293907266	0.0033115826589807476	0.0009159065369473108	0.0004396847304491387	0.0006591698890630402	0.00036562115748363215
ASNSYNB-MONOMER	262.02883142538553	166.8979838489674	0.0009377978503593766	0.000571804541375148	0.00012407246095396733	0.0003180269556692069	0.00017639971966567017
ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER	4280.557072525166	1398.7322996631453	0.015255919370674786	0.003961560786911216	0.002026873330514934	0.0033184466102731073	0.001840639736169221
ASPAMINOTRANS-MONOMER	3383.4777759772205	1063.7298961462623	0.01206725301325547	0.002922622089964313	0.0016021000893868802	0.002856084940744872	0.0015841820132151756
ASPARTASE-MONOMER	176.40278147535102	79.90809452519959	0.0006296313359405868	0.0002650266108373138	8.352793506619944e-05	0.00017890106003480867	9.923088680211237e-05
ASPCARBCAT-MONOMER	3193.834284413475	1113.3210189652002	0.011357382374917891	0.0031298046689546264	0.0015123025866684932	0.0021301471139903547	0.001181526745001376
ASPCARBREG-MONOMER	2215.6748251208624	800.3727067384007	0.007869342786444711	0.0022617605391971178	0.0010491373286331562	0.0007349923925532004	0.0004076775559164918
ASPDECARBOX-MONOMER	1259.367861593725	435.3982693085574	0.004472411957224687	0.001213776965918941	0.0005963193782313334	0.00033748465729820044	0.0001871923051729906
ASPKINIHOMOSERDEHYDROGI-MONOMER	757.2502710481945	256.6314960750891	0.0027180028761583765	0.0008123119004019648	0.000358563232053196	0.0013073421799116238	0.0007251422872575262
ASPKINIIHOMOSERDEHYDROGII-MONOMER	45.734793328163164	31.060569977130044	0.00016319177502811658	0.00010445720329440608	2.1655740433518367e-05	7.874576202581405e-05	4.367783956232157e-05
ASPKINIII-MONOMER	484.7474814703352	128.86248322850457	0.0017253259261963325	0.00029235460724199013	0.00022953127959275167	0.0004556641187896743	0.00025274279863185165
ASPS-MONOMER	369.9002716269451	149.17943556154606	0.0013158209995301428	0.000464523458243411	0.00017515033272727778	0.00047231963478606395	0.00026198109840574313
ATOA-MONOMER	22.269562734635137	35.09450513325857	8.053936874366492e-05	0.00012666342703042703	1.054479172320294e-05	9.904637301940406e-06	5.493796083341242e-06
ATOC-MONOMER	15.92510195656284	32.21876053597474	5.6029475896281314e-05	0.00011032767945233688	7.5406457371323e-06	1.6097350543427922e-05	8.928702654294066e-06
ATOD-MONOMER	22.493000976159333	35.95989967278297	8.126635238125835e-05	0.0001300365210705455	1.0650591273375831e-05	1.0250049698354476e-05	5.685385660294793e-06
ATOS-MONOMER	18.927791217652665	35.9187548217897	6.700649093785004e-05	0.00012665514203286283	8.962439835426217e-06	2.4857875125624184e-05	1.3787894785262423e-05
ATPA-MONOMER	1229.9566361472187	390.92022012381267	0.004382709299868659	0.0011112939048970158	0.0005823929599018333	0.0013158671321220655	0.000729870814677225
ATPB-MONOMER	756.7738628515427	230.79711490138882	0.002695398600989302	0.0006293142459687875	0.0003583376494825465	0.0004443071831916194	0.0002464434575852967
ATPC-MONOMER	483.15421388306925	162.88541346817863	0.001720639261795784	0.00046706188375742077	0.00022877685638888158	0.00014100407025590867	7.821059825737627e-05
ATPD-MONOMER	1402.4556677045593	440.599290239333	0.005008470432566901	0.001295364858734574	0.0006640724424269835	0.001366971584585924	0.0007582168744296846
ATPE-MONOMER	3463.577982784099	1046.1678235976888	0.01235032813335209	0.0029189922820722185	0.0016400280903911555	0.0005539254364056163	0.0003072453135050268
ATPF-MONOMER	688.1712889547379	214.5059970715869	0.0024512850998804686	0.0005981495035344901	0.00032585385705080893	0.00023018050847513978	0.00012767401141225825
ATPG-MONOMER	504.58627242176254	162.697941074191	0.0017975222957192383	0.000457815676975145	0.00023892508409245158	0.000308762516940732	0.00017126102193759898
ATPH-MONOMER	366.958320311445	114.50457354638203	0.0013064388602486098	0.0003150192155602266	0.000173757298465608	0.00013740321986869085	7.621331787739511e-05
ATPPHOSRIBOSTRANS-MONOMER	378.7341123316318	176.49616848485456	0.001365122632923357	0.0006105866474655369	0.0001793332172974359	0.00024480826925990827	0.00013578757806367617
B0070-MONOMER	4.381062894756134	6.415705429927375	1.5709642085926083e-05	2.3254951010917116e-05	2.074463531320562e-06	3.6265226433755198e-06	2.011519986746167e-06
B0260-MONOMER	21.321160279189286	28.909352062380883	7.557188741793705e-05	9.901949871300817e-05	1.0095716611957179e-05	2.0875311979063127e-05	1.157889013933259e-05
B0270-MONOMER	7.379928543593424	20.94632956902672	2.6435979577817367e-05	7.365811908434252e-05	3.4944471228113707e-06	7.240765989574478e-06	4.016229026995428e-06
B0427-MONOMER	6.838742722211291	6.375035189708927	2.4700540403335474e-05	2.3233960488976493e-05	3.2381918995711913e-06	6.4682424506643625e-06	3.587734104569358e-06
B0486-MONOMER	4.04901052940246	9.870162075961357	1.4136549628046e-05	3.364331319878188e-05	1.9172344435484104e-06	3.582341098417308e-06	1.987013849747103e-06
B0511-MONOMER	0.17572797178783775	1.115824405739013	6.989711400566924e-07	5.9669799845678916e-06	8.320840801969124e-08	1.7862903490625346e-07	9.908000287367876e-08
B0612-MONOMER	1.4135288738670957	7.730289228433843	4.74112881116676e-06	2.3392653127286198e-05	6.693156820039526e-07	1.454241086234075e-06	8.066225688265736e-07
B0709-MONOMER	4.479674279166137	17.250355017827292	1.6415732640310488e-05	6.271275793792253e-05	2.121156702737123e-06	4.701433019907989e-06	2.6077395389129106e-06
