# Column descriptions:
# id	Object ID, according to EcoCyc
# complex-count-avg	A floating point number
# complex-count-std	A floating point number
# complex-concentration-avg	A floating point number in mM units
# complex-concentration-std	A floating point number in mM units
# relative-complex-mass-to-total-protein-mass	A floating point number
# relative-complex-mass-to-total-cell-dry-mass	A floating point number
id	complex-count-avg	complex-count-std	complex-concentration-avg	complex-concentration-std	relative-complex-mass-to-total-protein-mass	relative-complex-mass-to-total-cell-dry-mass
ABC-27-CPLX	87.45954390413394	54.607938782203924	4.669662535004008e-05	2.695761156900447e-05	5.816126751533437e-05	2.289178823992852e-05
ABC-28-CPLX	77.16951085601524	38.98164867055212	4.128132831773293e-05	1.8848365683309798e-05	4.857983634970567e-05	1.912061710406572e-05
ABC-29-CPLX	88.9277609501732	53.028129389067615	4.746519690055847e-05	2.5992625650772622e-05	4.972888389856595e-05	1.957287260484523e-05
ABC-3-CPLX	74.06778842838425	20.14421815381293	3.993413250325968e-05	8.99645356050024e-06	4.17235610806261e-05	1.6422044526825247e-05
ABC-304-CPLX	391.429827120676	130.23289023173083	0.000208689813344931	5.150909803418568e-05	0.0002793825406820188	0.00010996263032850482
ABC-32-CPLX	11.095123413239405	8.49259331945997	6.0144180234226595e-06	4.5222958668495985e-06	9.375908852710117e-06	3.6902792731696066e-06
ABC-33-CPLX	13.359614456297443	27.164934281758768	7.201799534676375e-06	1.3998228588231765e-05	9.585395167651106e-06	3.772731333890734e-06
ABC-34-CPLX	51.79952045747508	29.477502123430675	2.7571594434393622e-05	1.4162461096236196e-05	4.100058131249262e-05	1.61374857394931e-05
ABC-35-CPLX	22.448181292536855	27.84078965031389	1.2270375845546395e-05	1.475124977745337e-05	4.929902788141677e-06	1.9403684873239416e-06
ABC-4-CPLX	64.65850630990965	46.34618520217816	3.466787089266334e-05	2.3475538820866774e-05	3.513999036131567e-05	1.3830806178566878e-05
ABC-40-CPLX	72.05168874295141	68.34485713283694	3.837648779667436e-05	3.532535760139925e-05	3.965823162135758e-05	1.560914813293569e-05
ABC-41-CPLX	28.72218892065799	20.985143268743897	1.5421748584761612e-05	1.0756677895765211e-05	2.446162514160809e-05	9.627890977420089e-06
ABC-42-CPLX	38.498580999718854	44.739997367313805	2.0615405080686003e-05	2.3175470792912407e-05	2.5089396203215503e-05	9.87497641450557e-06
ABC-45-CPLX	127.15933118670861	42.06216735381905	6.816068077797392e-05	1.8315956359221613e-05	0.00013229313289843226	5.2069470169459076e-05
ABC-46-CPLX	39.750743980521236	58.99695337329185	2.1227837953881866e-05	3.031511609723356e-05	2.6226059082960434e-05	1.0322357413147803e-05
ABC-48-CPLX	55.77274246338449	68.7988339772876	2.9757229482453215e-05	3.492329840296765e-05	2.8267418136146115e-05	1.1125819255771281e-05
ABC-49-CPLX	97.82739651907295	37.978778577283	5.250365581878979e-05	1.78269193691538e-05	7.768944585476734e-05	3.0577915835755014e-05
ABC-5-CPLX	11.618806130081214	8.885712007997848	6.1879100253231845e-06	4.3928929935287444e-06	7.340458750289843e-06	2.8891431441252933e-06
ABC-51-CPLX	24.900601019558334	41.74758572541038	1.3290789559168278e-05	2.1714729763367048e-05	1.460078304659382e-05	5.746746037672604e-06
ABC-52-CPLX	0.0	0.0	0.0	0.0	0.0	0.0
ABC-54-CPLX	98.15335281916897	42.17585172096665	5.2306282812813604e-05	1.894960887688386e-05	3.533231919378793e-05	1.3906505197750507e-05
ABC-55-CPLX	0.0	0.0	0.0	0.0	0.0	0.0
ABC-56-CPLX	12.353105621362984	17.724618258181437	6.524093718302619e-06	9.078906334172174e-06	7.521598428532982e-06	2.96043820582761e-06
ABC-57-CPLX	39.30308785070525	27.677414234101064	2.1161210200460593e-05	1.4582138620829642e-05	2.3745411666843528e-05	9.345995346542185e-06
ABC-58-CPLX	27.906542254380334	37.20895366425001	1.4889668139766848e-05	1.8738165037380005e-05	2.5183533936470144e-05	9.912028238633783e-06
ABC-59-CPLX	15.260395834770016	29.766814419315157	8.09381074079774e-06	1.5108942881927506e-05	1.2419262187172718e-05	4.888117680893959e-06
ABC-6-CPLX	240.61406905624546	106.27960549949533	0.0001292957723577071	5.167194306290697e-05	0.0001267703411575102	4.989574555121411e-05
ABC-60-CPLX	15.431386694816803	40.55682862621382	8.368265158452844e-06	2.1167536894439147e-05	7.913090182671703e-06	3.1145260845186812e-06
ABC-61-CPLX	38.294531411626785	33.33234592077548	2.0586940377168058e-05	1.7167689268179035e-05	1.7952593839853976e-05	7.065990720216507e-06
ABC-62-CPLX	22.16910770079517	13.630863833897545	1.1940702420957746e-05	7.0856790354907066e-06	1.2731233261673412e-05	5.010906885454708e-06
ABC-63-CPLX	59.200585636003886	24.95747798834211	3.159131714857036e-05	1.1155549329881327e-05	3.5334966399580515e-05	1.3907547115800443e-05
ABC-64-CPLX	8.76363964288935	18.700016243289586	4.627705941016307e-06	9.666107781330942e-06	5.429934985156687e-06	2.137176976138184e-06
ABC-7-CPLX	548.7445003792842	163.53101880075886	0.0002938807595467116	6.511793276868456e-05	0.0004124308948213358	0.00016232934925919612
ABC-70-CPLX	67.26737678568587	27.812520811510584	3.626766547690331e-05	1.3729430387487226e-05	5.0292382164693567e-05	1.97946608074211e-05
ABC-8-CPLX	1476.7853781967292	345.5879889867202	0.0007927037602895973	0.00011574946159683138	0.0012372877867938763	0.0004869861200956052
ABC-9-CPLX	116.86636465389655	59.288508591046025	6.255209009578147e-05	2.857790091421258e-05	7.629607891642808e-05	3.002949826757581e-05
ACETOACETYL-COA-TRANSFER-CPLX	56.435391723647705	45.845189745332185	3.059807691576144e-05	2.4348752587522078e-05	2.159583177829278e-05	8.499938688637692e-06
ATOA-CPLX	1.380514871653414	3.0260915458201154	7.360977103038652e-07	1.612140319576885e-06	2.609285494313233e-07	1.0269929378273514e-07
ATOD-CPLX	2.8172858105276557	4.544706359377043	1.549349704795145e-06	2.451787892085018e-06	5.455858527411455e-07	2.1473802654590113e-07
ACETOLACTSYNI-CPLX	1443.1420008169198	433.75002311869804	0.0007715152098807998	0.00016845356317635776	0.0008499331855344318	0.0003345265901609234
ACETOLACTSYNII-CPLX	0.0	0.0	0.0	0.0	0.0	0.0
ACETOLACTSYNIII-CPLX	47.130627595974815	37.50594359618719	2.5566430702518476e-05	1.9399274633503217e-05	3.1414541957846555e-05	1.236450085899127e-05
ACETYL-COA-ACETYLTRANSFER-CPLX	119.66213470689024	95.63982539483732	6.475348779885241e-05	5.007744317275244e-05	7.951643221694651e-05	3.1297002380923856e-05
ACETYL-COA-CARBOXYLTRANSFER-CPLX	1239.2757210378063	349.85956791271894	0.0006642752667964171	0.00013588748712229238	0.0006996034201344278	0.0002753580523571744
ACETYLGLUTKIN-CPLX	110.93648183414406	58.119471715518735	5.917407750446846e-05	2.8077657662413646e-05	2.4803376237148166e-05	9.762401349082887e-06
ACETYLORNDEACET-CPLX	201.83848328762474	101.9659914781141	0.00010782993675159227	4.911128696056272e-05	7.035351695964109e-05	2.769055560471935e-05
ACETYLORNTRANSAM-CPLX	147.22488634736067	61.79993365068183	7.892320809614397e-05	2.9874768815717953e-05	5.3043037918691557e-05	2.0877295896569752e-05
ACNEULY-CPLX	69.66151936471225	55.73319483701904	3.742219181356078e-05	2.827647657392609e-05	3.738497246753287e-05	1.471441235108372e-05
ACSERLYA-CPLX	14659.325648629007	2984.4117803114164	0.007859209363765985	0.0005783090078490809	0.004162702085298255	0.0016384047101008008
ACSERLYB-CPLX	769.121392158631	223.32335753466214	0.000412108900837531	8.809502477347822e-05	0.00020682191829199216	8.140337649394958e-05
ACYLCOASYN-CPLX	56.408491722056304	32.91015320423358	3.0339685508544506e-05	1.6728148619916375e-05	2.894882744648762e-05	1.1394016258749953e-05
ADCLY-CPLX	1526.2600987730289	336.26217340114016	0.0008180770754044192	8.955986837710904e-05	0.0003733976661243078	0.00014696619704767527
ADENPRIBOSYLTRAN-CPLX	2245.594951011336	543.5833038004929	0.0012042214860881978	0.00017373005213928866	0.00036712057252699605	0.00014449558553024253
ADENYLOSUCCINATE-SYN-DIMER	4865.290377851926	1038.1195474213882	0.002607374857101814	0.00024566329461225226	0.001896271748867043	0.0007463566936359898
ADENYLYLSULFKIN-CPLX	884.0353026051254	218.0325575122646	0.0004730513773033925	6.615296664769703e-05	0.0001624359280888121	6.393342214189133e-05
ADHC-CPLX	327.7190909910722	234.11991270801533	0.00017558757528879243	0.00011830495766175297	0.00010618603209328169	4.179393373909491e-05
ADHE-CPLX	46.276209067809646	17.261376774019578	2.486471312432204e-05	8.138758450881915e-06	0.0007325092308041941	0.00028830950410325035
AERGLYC3PDEHYDROG-CPLX	8339.362431238163	1749.5536082596154	0.004468929434184997	0.0003781660674326908	0.0038967792332177914	0.0015337397005843068
AGMATIN-CPLX	1301.036883397962	398.348179240953	0.0006962363982778447	0.0001593763917723708	0.0003593365333366055	0.00014143185283647437
AIRS-CPLX	1591.6044569870512	387.1258073240911	0.0008551469738934648	0.00014095272808409214	0.0004827442014621413	0.00019000407841887452
AKBLIG-CPLX	123.3783240413128	104.78809260292323	6.590613659008118e-05	5.312844247723893e-05	4.379324122835285e-05	1.723665331528835e-05
ALAS-CPLX	1669.8585561738448	401.8533052583071	0.0008935971146657216	0.00011305937357641746	0.0013200891627979771	0.0005195760488649675
ALD-CPLX	458.62450865457555	161.76851805329687	0.00024496438449536455	6.969474230463383e-05	0.00039469017088262495	0.00015534674875928567
ALKAPHOSPHA-CPLX	4.804724342618281	9.385920453738038	2.5440462911729303e-06	4.905016885225533e-06	1.9555755592137504e-06	7.69698177174322e-07
ALPHA-SUBUNIT-CPLX	0.09285831746351711	0.34663944137835484	4.977516114700561e-08	1.8711560498894327e-07	6.520832609222823e-08	2.5665451530779154e-08
ALPHAGALACTOSID-CPLX	45.5543225135667	39.401950246100014	2.4582763547666733e-05	2.0779289618137505e-05	1.8995123180409734e-05	7.476321545479601e-06
AMINEOXID-CPLX	13.333754170799892	28.590440966740502	7.24666284397947e-06	1.52854720360626e-05	9.261839899761182e-06	3.6453826877406704e-06
AMP-NUCLEOSID-CPLX	458.2550009813647	138.44391541802761	0.0002453054916043737	5.485809593194078e-05	0.0006110981693059784	0.00024052312618311103
ANGLYC3PDEHYDROG-CPLX	237.30230806363488	155.03539496797885	0.00012709796595560606	7.645818664867036e-05	0.00014500286299505812	5.7071913589075e-05
ANSA-CPLX	237.41773776874805	68.6069261583206	0.00012721346769854576	2.753362192995099e-05	0.00014511650931968708	5.7116643831533456e-05
ANSB-CPLX	8.086906473293618	12.023001833644638	4.235230802947076e-06	6.025042919145705e-06	4.907328453399477e-06	1.9314834180561607e-06
ANTHRANSYN-CPLX	53.843809180268735	36.78831099530562	2.8835196996100596e-05	1.8917711464454345e-05	5.069181246173259e-05	1.9951873230173374e-05
APHA-CPLX	39.93146361258905	24.56391311568526	2.1365215393684184e-05	1.2193442453064628e-05	1.7165455603570163e-05	6.756179696655009e-06
APORNAP-CPLX	6385.127890384218	1478.3779003931013	0.0034163244320753092	0.00039279000386252804	0.009955921508823825	0.003918567401462767
APP-UBIOX-CPLX	39.49677210590251	56.41403117730928	2.1193594444515718e-05	2.9512197728872126e-05	1.6902330822388257e-05	6.652615984431823e-06
ARABISOM-CPLX	2.4908945271678875	6.263576913591625	1.3318198180449931e-06	3.194304999590044e-06	3.449615822031627e-06	1.3577399235020947e-06
ARGDECARBOXBIO-CPLX	356.6488518033239	113.15500021046415	0.00019052503383267346	4.508584310308907e-05	0.0004337784037151361	0.00017073155013829535
ARGDECARBOXDEG-CPLX	0.25377560168264257	1.5607175614584834	1.3001270038570824e-07	7.89791648500113e-07	8.817115684500725e-07	3.470342957765277e-07
AROC-CPLX	154.87639579233263	62.08231594322885	8.282387137697358e-05	2.8347402407558845e-05	9.980477699183072e-05	3.9282325125185916e-05
AROD-CPLX	536.889365720136	276.7727070986656	0.0002867843509787808	0.000134833396655433	0.0001213829471666515	4.7775312354477375e-05
AROF-CPLX	121.16670468349663	112.55789905293493	6.487106025728168e-05	5.875077565075953e-05	3.870412733930031e-05	1.5233620670816583e-05
AROG-CPLX	325.03688339796196	296.5852816887879	0.0001739226975789336	0.0001529603644965137	0.00020342682158745425	8.006709483891395e-05
AROH-CPLX	90.83475410183912	79.47655539493333	4.882627718358767e-05	4.15510343220093e-05	2.8968965746471963e-05	1.140194252512013e-05
ASNS-CPLX	4284.628418199275	963.8063289861464	0.0022967199095322082	0.00027143067749691265	0.0018541309979823357	0.00072977044669304
ASNSYNA-CPLX	2745.3602616265193	576.0874162775544	0.0014762031540617002	0.0001710434933444403	0.0008282000644689921	0.00032597261555760847
ASNSYNB-CPLX	100.6487510145189	80.39875203831367	5.459894309376999e-05	4.249642042924297e-05	5.1913088246465374e-05	2.0432557160235324e-05
ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX	11163.02882029356	2367.0590496068	0.005985760253560764	0.0005756331091675068	0.0036776484506607426	0.001447491658107873
ASPAMINOTRANS-DIMER	7746.049911677179	1718.721189556307	0.004155355655409599	0.0004897648217381878	0.0027787002848414575	0.0010936731818309998
ASPARTASE-CPLX	60.736983656299564	27.18126660703214	3.2587007163574406e-05	1.3228804020715662e-05	5.235333163362169e-05	2.0605833273761464e-05
ASPCARBCAT-TRIMER	908.2571069369221	274.52415733325273	0.00048560636834575665	0.00010551264066082255	0.00038614543665118023	0.00015198361286233967
ASPCARBREG-DIMER	1.0017505424029112	0.8181194751942721	5.570499602163952e-07	4.7640686089591507e-07	1.4121799153990066e-07	5.5582219853566716e-08
ASPCARBTRANS-CPLX	1081.7568337462137	346.2656692324912	0.0005776758909532273	0.00013567930745957428	0.0013773073903845694	0.0005420966644796627
ASPKINIHOMOSERDEHYDROGI-CPLX	876.0542827285121	221.35499022658266	0.0004676544725012108	6.253707241565282e-05	0.0012854774782558912	0.0005059531794363441
ASPKINIIHOMOSERDEHYDROGII-CPLX	25.534811922785167	27.105499808094656	1.3646329036472115e-05	1.3843119443313046e-05	1.8683866520644782e-05	7.353813528581102e-06
ASPKINIII-CPLX	1491.5557812989025	299.7242926124274	0.0008009818662847734	7.323077222325708e-05	0.0005958300373029465	0.0002345137171801086
ASPS-CPLX	1452.9247478953705	362.7926775939419	0.0007770310863449949	0.0001121117962646687	0.0007884026846053816	0.00031030869984082036
ATPA-CPLX	316.5316397277641	78.42047527088887	0.00016979216976015785	2.7631528283110098e-05	0.00021586600251722305	8.496305237022718e-05
ATPASE-1-CPLX	14.473325447051398	35.24321444723357	7.882652347533195e-06	1.8671279085523942e-05	9.219671930298415e-06	3.6287857277931433e-06
ATPD-CPLX	697.963944131174	151.26726660258095	0.0003752738602538592	4.905847725889899e-05	0.0004336588518745549	0.00017068449553417144
ATPE-CPLX	0.9369327314296627	3.7955075474647244	5.123247455232658e-07	2.0882122256942896e-06	3.183892362554897e-07	1.2531533932460483e-07
ATPF-CPLX	32.794847039726704	23.805354688246787	1.7642292861876583e-05	1.231653101324919e-05	4.661559464416535e-06	1.8347508004209705e-06
ATPSYN-CPLX	1862.7458955085326	375.5498183175484	0.0010002793346951578	8.895585954001617e-05	0.004063766880441449	0.0015994646412919695
F-O-CPLX	2.6523369741078866e-05	0.005150016140932583	1.4053690225577695e-11	2.74199058517817e-09	1.6092098005630398e-11	6.333715127235555e-12
F-1-CPLX	173.31799928917368	51.04350987292977	9.308914721431733e-05	2.187154149656144e-05	0.0002729561424769185	0.00010743325376672637
B1-CPLX	329.56546232885796	88.97524981987776	0.00017660732486709244	3.315381392675761e-05	0.00023272231812233757	9.159755715016424e-05
B2-CPLX	5.304673948215773e-06	0.002303181670788018	2.6411176122512333e-12	1.1467196163819992e-09	1.8997195627041763e-12	7.477137243133137e-13
BADH-CPLX	72.8853925193488	39.55723629629589	3.8927746154219955e-05	1.8836263204149526e-05	6.349344665476711e-05	2.4990489333144486e-05
BETAGALACTOSID-CPLX	1.381650071878332	6.125328572773394	8.024031130387892e-07	3.577097395124994e-06	2.6494179406728464e-06	1.0427887329133567e-06
BIOTIN-CARBOXYL-CPLX	2095.3942327584837	469.5765386649947	0.0011224978680924045	0.0001255519460984662	0.0008509190004820596	0.00033491459867567773
BIOTIN-SYN-CPLX	508.58220918451246	226.6253562095687	0.0002730120461493584	0.00010944538334281347	0.00016181147841169924	6.368764397395182e-05
BRANCHED-CHAINAMINOTRANSFER-CPLX	582.8866497270745	164.20318039278303	0.00031171673718819023	5.996856257313505e-05	0.000490779896173598	0.00019316686062005126
CARBODEHYDRAT-CPLX	18.514744341239066	20.530375221050235	9.860955708723713e-06	1.031571295886942e-05	3.6228695939481198e-06	1.4259311584581683e-06
CARBPSYN-CPLX	2765.0897922159215	760.0290849535769	0.0014785182235651272	0.00026878176560634877	0.0018126924276813349	0.0007134605721524655
CARNDEHYDRA-CPLX	6.98525300642396	16.864221662888234	3.7100153548007537e-06	8.6852144929644e-06	2.594665376660134e-06	1.0212385818503372e-06
CFA-CPLX	680.7690663243384	211.73098389378546	0.00036361485732709615	8.35792530337252e-05	0.00024609018665395604	9.685903835093644e-05
CHEZ-CPLX	1741.919671322402	453.9489978747651	0.0009310536147087136	0.00014291399278096434	0.0003436414946589511	0.00013525441693840656
CHORISMUTPREPHENDEHYDRAT-CPLX	2358.5269822240375	550.5385454119239	0.0012636464165560787	0.00015903235380720717	0.0008371094070033344	0.00032947925823177964
CHORISMUTPREPHENDEHYDROG-CPLX	148.5839491175675	140.47501535929882	7.969640083709377e-05	7.395039037482683e-05	5.1426613079461186e-05	2.0241084604997295e-05
CITRATE-SI-SYNTHASE	3058.0413128007085	584.804011349914	0.0016429458326366816	0.00011230686805446885	0.0036265811055619496	0.0014273919783739557
CITRYLY-CPLX	0.9584644029854705	3.2277899199277917	5.278733224775094e-07	1.784066560919e-06	7.837363331570478e-07	3.0847206295562567e-07
CITTRANS-CPLX	0.9871414703495249	3.053925236027096	5.515330028855796e-07	1.7473815842267424e-06	1.3451545820821589e-06	5.294415881647639e-07
COADTRI-CPLX	10.529942232100703	10.98682789980361	5.558291271198503e-06	5.535606841056847e-06	4.638969954202763e-06	1.8258597582145563e-06
COBU-CPLX	23.587354718242242	17.894242674001383	1.2583430146386378e-05	8.956327622607726e-06	3.914648340031044e-06	1.540772831509416e-06
CPLX-153	31.336072313315263	40.302016930340265	1.667266080234584e-05	2.0476286221979428e-05	1.3167070987328808e-05	5.1824489674776774e-06
CPLX-154	4.885164418369025	11.70437655062721	2.7396365484671383e-06	6.612547570267923e-06	2.673914433709179e-06	1.0524303476023894e-06
CPLX-155	94.91066929071205	113.84691776632526	5.079632273251723e-05	5.8935770313620403e-05	2.8328556152838152e-05	1.1149882667579736e-05
CPLX-156	10.674452159797998	36.139379347382125	5.837841520873741e-06	1.947219658697179e-05	2.8569828634525122e-06	1.1244845497566962e-06
CPLX-157	4394.991708794619	946.0365826065679	0.0023534848698198653	0.00021501469695816688	0.0021641014793717436	0.0008517722345447956
CPLX-158	51.46806321049477	42.28580066675257	2.7457769338615924e-05	2.1300000791276132e-05	3.277618486013699e-05	1.2900432112026911e-05
CPLX-159	12.503816712905742	29.360541283070294	6.62026665004335e-06	1.5144999655443368e-05	3.4602081706862764e-06	1.361908983302963e-06
CPLX-160	1.896081437354453	5.839592716988132	1.0850892985115458e-06	3.543809227171431e-06	1.1920734664623081e-06	4.6919014193591896e-07
CPLX-165	846.1686143661179	225.07844892831397	0.00045337686795254064	8.163199919537216e-05	0.0007344188028980983	0.0002890610957014047
CPLX-166	119.87977486963764	57.749470455855366	6.48287504056981e-05	2.9877211191571035e-05	6.708772867182033e-05	2.6405168660538307e-05
CPLX-167	304.78634895206164	144.6648690206796	0.0001638619465309717	7.139665310402865e-05	0.000171506294017777	6.750344227685114e-05
CPLX-168	12.956575939059906	14.202687797744947	6.935527613713665e-06	7.25138019675685e-06	6.423391474059525e-06	2.528193137599085e-06
CPLX-169	126.04393861431308	118.59491276167428	6.773315424063033e-05	6.210448367189281e-05	3.487645267226523e-05	1.372707994926157e-05
CPLX-170	12.750637887042274	32.78971864741588	6.878186829563986e-06	1.7350250295762095e-05	3.95127750016495e-06	1.5551897624501102e-06
CPLX-171	2.141332428002313	6.695239505634891	1.14941062603946e-06	3.4352924534390697e-06	5.177970663693766e-07	2.0380059274772213e-07
CPLX-3942	92.49601353752792	32.82457757826302	4.9628967941393575e-05	1.4822630551332165e-05	2.8477844567831447e-05	1.1208641338576721e-05
CPLX-3945	24.496156763724517	13.245345062195469	1.310441742487645e-05	6.52991666085891e-06	4.13999319378808e-05	1.6294666804150243e-05
CPLX-3946	338.84133189753493	94.60149028757536	0.0001816021287464528	3.598260591075049e-05	0.00012224026550066537	4.811274567728587e-05
CPLX-64	2.447502294271483	5.748648138185568	1.356665515504238e-06	3.2140685016146357e-06	1.9985243125120264e-06	7.866024471064352e-07
CPLX-722	37.903454934142474	37.684638017601344	2.045135527999872e-05	1.9968499288251733e-05	1.4685352813122782e-05	5.7800319901558565e-06
CPLX-7524	45.772896298928984	44.91392669154625	2.4666759694995948e-05	2.3342940617693792e-05	1.7216845667005317e-05	6.776406395625829e-06
CPLX-7	9.45074875472779	12.792038660034388	5.113161958241219e-06	6.871162818061831e-06	3.5406494595192473e-06	1.39357000150938e-06
CPLX-8331	131.86726644846775	41.88151836534382	7.098731994797903e-05	1.8722569643337493e-05	5.6894196982483664e-05	2.23930798801868e-05
CPLX-8401	16.004657503726534	24.349174621030958	8.378494423128488e-06	1.203921325766286e-05	4.094116745223071e-06	1.6114100941228964e-06
CPLX-9493	19.97601226440617	24.6116966612271	1.0931928093065097e-05	1.3033538085493014e-05	5.734125955461751e-06	2.2569039967861775e-06
CPLX-9494	9.101282139693284	10.904772599630034	4.978093303488241e-06	5.8512336895633435e-06	4.140150250446889e-06	1.6295284966017877e-06
CPLX-9495	4.841841146233946	5.931087984567931	2.6202351387342638e-06	3.0929917809706694e-06	2.1004070150949244e-06	8.267026263575909e-07
CPLX0-0	134.09155336767225	61.41088067601118	7.17019929210168e-05	2.9125864070858165e-05	3.22108624767889e-05	1.2677925952176041e-05
CPLX0-10157	2575.5342602366945	649.1216879064226	0.0013829551802906222	0.00023978716979575484	0.000612540261903367	0.00024109072176298871
CPLX0-1021	2.8286325081028894	8.230565510209574	1.4763484549054451e-06	4.206855707535099e-06	1.4965651375113894e-06	5.890355158806974e-07
CPLX0-10307	0.42287269312991677	1.3069750669510738	2.387213291020749e-07	7.573886572373751e-07	9.689457312601636e-08	3.8136893234216913e-08
CPLX0-10308	19.8455438086498	37.56003716533213	1.0606669392924593e-05	1.9537426179605623e-05	4.037568628089624e-06	1.5891532283755288e-06
CPLX0-10309	0.04279810941420486	0.32469805829957543	2.068890857532665e-08	1.5181874275937585e-07	3.813933861964906e-08	1.5011324556531452e-08
CPLX0-7935	0.10517577037127412	0.3067797706786859	5.806154953703905e-08	1.731035908610683e-07	4.686345233092351e-08	1.8445062715812414e-08
