# Column descriptions:
# id	Object ID, according to EcoCyc
# rna-count-avg	A floating point number
# rna-count-std	A floating point number
# rna-concentration-avg	A floating point number in mM units
# rna-concentration-std	A floating point number in mM units
# relative-rna-count-to-total-rna-counts	A floating point number
# relative-rna-count-to-total-rna-type-counts	A floating point number
# relative-rna-mass-to-total-rna-mass	A floating point number
# relative-rna-mass-to-total-rna-type-mass	A floating point number
# relative-rna-mass-to-total-cell-dry-mass	A floating point number
id	rna-count-avg	rna-count-std	rna-concentration-avg	rna-concentration-std	relative-rna-count-to-total-rna-counts	relative-rna-count-to-total-rna-type-counts	relative-rna-mass-to-total-rna-mass	relative-rna-mass-to-total-rna-type-mass	relative-rna-mass-to-total-cell-dry-mass
EG10034	9.495458276030345	4.672230093007317	4.622135952468099e-06	1.896652497891618e-06	1.2570058075650104e-05	0.00036223938757636677	7.503478731135518e-05	0.001465812166709748	1.2150910087145833e-05
EG10035	3.7433343684840956	2.448181399507347	1.8398045821670908e-06	1.0962508046458508e-06	4.95541437185835e-06	0.0001428033392086184	1.6197815525432817e-05	0.0003164259661692464	2.623026027128141e-06
EG10036	0.3331263031808704	0.5894087839379456	1.6490064159820796e-07	2.957744177278255e-07	4.409915620482036e-07	1.2708335347482067e-05	1.4876281436332425e-06	2.9060966394549253e-05	2.4090207307963825e-07
EG10037	0.20256976176744598	0.4526350567400039	1.0385824693151648e-07	2.3892696151355393e-07	2.681612193710686e-07	7.727773037491218e-06	3.945177218869563e-07	7.706943638354253e-06	6.38870254478427e-08
EG10039	4.840169025331618	2.4327535297984655	2.4293108043593033e-06	1.1710455719685493e-06	6.407400672589376e-06	0.00018464615530228067	2.1011986558399935e-05	0.0004104712846888197	3.4026185529654602e-06
EG10040	0.3504891087351936	0.6117837002088219	1.763225894630586e-07	3.1370898375673403e-07	4.6397638993428907e-07	1.3370703804882627e-05	1.1902926434156973e-06	2.3252487295313496e-05	1.9275244730848375e-07
EG10041	0.8927121689366044	0.9989327695706689	4.3220734241889297e-07	4.730569603269118e-07	1.1817695873299021e-06	3.40558085725964e-05	1.4760298551152307e-06	2.8834392654129804e-05	2.390238807638214e-07
EG10042	0.8927121689366044	0.9989327695706689	4.3220734241889297e-07	4.730569603269118e-07	1.1817695873299021e-06	3.40558085725964e-05	2.2853150928738065e-06	4.464386170643419e-05	3.700771230160422e-07
EG10043	0.8009294175058782	0.9050876936199804	4.0150777306253736e-07	4.5549661876173957e-07	1.060267867003297e-06	3.05544159381548e-05	1.7834994970281714e-06	3.484084323737379e-05	2.888145992729373e-07
EG10044	2.472150747526729	1.6532621399711902	1.2367377737059925e-06	7.996613140805339e-07	3.272625455752515e-06	9.43093368164338e-05	2.5208151874968486e-06	4.924437989711496e-05	4.082133072822149e-07
EG10045	2.1563706135486447	1.4830547330114312	1.0897474560439059e-06	7.491617114097702e-07	2.854596698440075e-06	8.226273527117113e-05	6.558191305350997e-06	0.0001281149311066123	1.062013976996536e-06
EG10046	0.06884676811144137	0.27478780337824077	3.323194425502736e-08	1.3186409754347765e-07	9.113913708264163e-08	2.6264146913535405e-06	2.1599526481875504e-07	4.21948936576931e-06	3.4977630191333525e-08
EG10047	2.9995341821569586	1.9286809872104524	1.4876007332373778e-06	9.156421753273042e-07	3.970774003060883e-06	0.00011442832916255578	3.3917752215679784e-06	6.625867233939125e-05	5.492539824504142e-07
EG10048	2.9995341821569586	1.9286809872104524	1.4876007332373778e-06	9.156421753273042e-07	3.970774003060883e-06	0.00011442832916255578	7.591708137707639e-06	0.00014830478706077754	1.229378616165932e-06
EG10049	0.193258950357127	0.4629173052046594	9.410676201658076e-08	2.2510940638756305e-07	2.558355962408426e-07	7.37257768777051e-06	7.525094082804314e-07	1.4700347475418037e-05	1.2185913344173767e-07
EG10050	0.00730335832483031	0.08514704505738105	4.151464407074129e-09	4.944288166466916e-08	9.668162991368428e-09	2.786136245277981e-07	1.636144132795265e-08	3.1962241278707965e-07	2.649523102492739e-09
EG10051	5.713283572157402	3.113990210717433	2.7868424011266968e-06	1.331012098753651e-06	7.563226988839935e-06	0.00021795434007147445	9.445854492142209e-06	0.00018452572380993015	1.5296335572195761e-06
EG10052	0.06037886517900714	0.24482346336629068	2.8580693415639088e-08	1.1680260553998501e-07	7.992935356873155e-08	2.3033752041447724e-06	2.718307469439745e-07	5.310241161914746e-06	4.401946195079142e-08
EG10053	0.06037886517900714	0.24482346336629068	2.8580693415639088e-08	1.1680260553998501e-07	7.992935356873155e-08	2.3033752041447724e-06	3.077597158615782e-07	6.012117207197944e-06	4.983769222084102e-08
EG10054	0.7745996184730047	0.8939495892071204	3.802807227772535e-07	4.3717116600490134e-07	1.0254125610936407e-06	2.954996833811077e-05	2.0389842550115235e-06	3.9831763850061665e-05	3.3018704043160154e-07
EG10055	0.06037886517900714	0.24482346336629068	2.8580693415639088e-08	1.1680260553998501e-07	7.992935356873155e-08	2.3033752041447724e-06	1.2595685240611515e-07	2.4605798637268514e-06	2.0397077719376587e-08
EG10056	0.3029923250964908	0.6004020275813161	1.5157675603474246e-07	3.072314073233074e-07	4.0110029576491127e-07	1.1558763262680205e-05	1.2879272986830363e-06	2.5159790170572258e-05	2.0856311273517687e-07
EG10057	0.25741426733507833	0.5006654943243836	1.316059297404133e-07	2.5922681207047267e-07	3.407642049326736e-07	9.820019618037859e-06	7.667656702042432e-07	1.4978844995415166e-05	1.241677500584043e-07
EG10058	0.25741426733507833	0.5006654943243836	1.316059297404133e-07	2.5922681207047267e-07	3.407642049326736e-07	9.820019618037859e-06	1.1697941918204545e-06	2.285204796812065e-05	1.894329890787166e-07
EG10059	0.25741426733507833	0.5006654943243836	1.316059297404133e-07	2.5922681207047267e-07	3.407642049326736e-07	9.820019618037859e-06	7.591000436769244e-07	1.4829096205129776e-05	1.2292640131827138e-07
EG10060	0.32663258063085043	0.5591137772974055	1.6180090382745926e-07	2.7792911751372964e-07	4.3239519237250705e-07	1.2460608275103896e-05	1.1573431282679986e-06	2.26088151810677e-05	1.8741670091243648e-07
EG10061	11.379247815092498	4.4530180700757445	5.657566226439199e-06	1.9513564582345086e-06	1.5063812797113925e-05	0.00043410350925601217	2.4454838498152703e-05	0.000477727745888999	3.96014374710912e-06
EG10062	0.9592464841843752	1.001306493185408	4.770819527038258e-07	5.006341147523726e-07	1.2698475065177824e-06	3.659400619376916e-05	6.731961248452472e-06	0.0001315095445377089	1.0901537642889688e-06
EG10063	0.86381482631649	1.0693468816729699	4.3036874919672597e-07	5.315969574162844e-07	1.1435153752205467e-06	3.295341252292719e-05	3.45337826692103e-06	6.746209406710514e-05	5.592297962296054e-07
EG10064	0.9622299365600462	1.0925917096475852	5.048160426582373e-07	5.917834794787326e-07	1.2737969914755321e-06	3.6707821022923265e-05	2.252866974367164e-06	4.400998442633323e-05	3.6482257129944665e-07
EG10065	0.9622299365600462	1.0925917096475852	5.048160426582373e-07	5.917834794787326e-07	1.2737969914755321e-06	3.6707821022923265e-05	2.896339440964104e-06	5.658028420697628e-05	4.690245869955734e-07
EG10066	0.716377933543321	0.9379486841994454	3.7442589657509126e-07	5.037138568050918e-07	9.483388760166648e-07	2.732888675578932e-05	2.6275738250630915e-06	5.132992069030214e-05	4.255014832413316e-07
EG10067	1.009005811632137	1.0942289219336165	4.971625254183294e-07	5.251550051555334e-07	1.3357187491309554e-06	3.849225984060889e-05	3.05920281019127e-06	5.976183661324791e-05	4.953981961824346e-07
EG10068	12.165709152211525	4.725243508901508	6.0572287278975635e-06	2.072773438005809e-06	1.6104927864387168e-05	0.0004641059867382876	4.904096227482138e-05	0.0009580201629852352	7.941547441399726e-06
EG10069	0.5372487910917882	0.7659321770875563	2.7659534562675904e-07	4.063281021512033e-07	7.112082754493277e-07	2.049534286854791e-05	1.6223024769566335e-06	3.169184313055989e-05	2.627108337078061e-07
EG10070	1.6936859500465817	1.3690920011887624	8.697863898466686e-07	7.272045337197977e-07	2.242096182734058e-06	6.461191692456761e-05	2.3907934906293713e-06	4.670439288530727e-05	3.871579807513465e-07
EG10071	3.3450434763320174	2.002654578221848	1.6881723286653359e-06	1.0037558825141597e-06	4.42815812999878e-06	0.00012760905951654552	1.741840723754881e-05	0.00034027034883912235	2.820685015425058e-06
EG10072	3.7794019786167428	2.1409644085071893	1.8846323749355058e-06	1.0302750755050235e-06	5.003160561756498e-06	0.00014417927164136617	8.870918488203073e-06	0.0001732942907659941	1.436530132260975e-06
EG10073	8.940708043121424	3.711731559389424	4.486161411451608e-06	1.7008184471029338e-06	1.1835681446062006e-05	0.000341076387457242	3.439523191506454e-05	0.0006719143376618237	5.569861465619577e-06
EG10074	1.981029013797081	1.572935308228874	1.0100277429245275e-06	8.110127191455823e-07	2.6224800350960522e-06	7.557368121350641e-05	6.469208507612108e-06	0.00012637664314409284	1.047604367622401e-06
EG10075	2.296559602502107	1.5917557330514331	1.1443818134146798e-06	7.644639486598819e-07	3.0401784451536617e-06	8.761076293105172e-05	7.479279078593168e-06	0.00014610847400856766	1.2111721890214972e-06
EG10076	1.1324919036422518	1.126548895635781	5.603978152248401e-07	5.51794449047656e-07	1.4991892529212302e-06	4.320309369860814e-05	2.5750314885193826e-06	5.0303500826492226e-05	4.1699293367402247e-07
EG10077	2.1052193780222703	1.6121123586937889	1.0508180766994062e-06	7.918658710129567e-07	2.786882852249959e-06	8.031138214084128e-05	5.160366351131305e-06	0.00010080827910900413	8.356543650766143e-07
EG10078	1.4777128343906658	2.462052203997461	7.255587073283532e-07	1.1948891306846448e-06	1.956191645253545e-06	5.6372823362791136e-05	4.745560549303969e-06	9.270500577503297e-05	7.684819483585405e-07
EG10079	1.9746683820593585	3.1823824462325403	9.82338579232354e-07	1.5359138876897123e-06	2.6140598506229317e-06	7.533103138257749e-05	6.245914944878602e-06	0.00012201458078967331	1.0114448727929583e-06
EG10080	0.3436349319018677	0.7118628168837177	1.7552128509374633e-07	3.638378282314e-07	4.5490285200161534e-07	1.3109225870246061e-05	1.076790942176055e-06	2.103522007059325e-05	1.7437231969143282e-07
EG10081	1.981029013797081	1.572935308228874	1.0100277429245275e-06	8.110127191455823e-07	2.6224800350960522e-06	7.557368121350641e-05	3.109977058849703e-06	6.075371670121631e-05	5.036204268609993e-07
EG10082	0.4464198571491948	0.8787460410209065	2.1731459420351824e-07	4.221081391067635e-07	5.909692157411854e-07	1.70303371311593e-05	7.042502144957862e-07	1.3757599239035268e-05	1.1404418326240093e-07
EG10083	0.4464198571491948	0.8787460410209065	2.1731459420351824e-07	4.221081391067635e-07	5.909692157411854e-07	1.70303371311593e-05	9.0712136815673e-07	1.772070776464113e-05	1.4689653396182952e-07
EG10084	0.9105685195865312	1.5268850762984731	4.449230439634716e-07	7.366457046243659e-07	1.205407768675541e-06	3.473700513370461e-05	3.7442848368159214e-06	7.314498336161775e-05	6.063383401625061e-07
EG10085	0.13015726897653165	0.37006875374942816	6.366460603354832e-08	1.8175970768946788e-07	1.723017870694065e-07	4.965330585643089e-06	5.565321462745239e-07	1.0871911821236468e-05	9.01231590345918e-08
EG10086	0.1145800984872011	0.3477776639174332	5.598339726660091e-08	1.7080035930623206e-07	1.5168077731788493e-07	4.371081784353351e-06	5.005193335493406e-07	9.777695853867645e-06	8.105261088566884e-08
EG10087	0.26397453529124704	0.5821851176159737	1.2785133960639225e-07	2.826033699021268e-07	3.494486672096582e-07	1.0070285311140655e-05	8.016927720395088e-07	1.566114946581506e-05	1.2982374095558477e-07
EG10088	29.806264140898808	8.119938931804015	1.4946476216596168e-05	3.2133102531282523e-06	3.945743958614893e-05	0.0011370702239399848	9.857425981757502e-05	0.0019256581452739467	1.5962822190462127e-05
EG10089	0.07473603655560977	0.27147344403463564	3.6071776112115413e-08	1.321626183638604e-07	9.893533229663804e-08	2.8510826254830177e-06	3.705578688987708e-07	7.238885484515195e-06	6.00070381807019e-08
EG10090	0.022098620291912514	0.147004323994487	1.09305011419463e-08	7.43900506438148e-08	2.9254084677754887e-08	8.430336323031703e-07	8.188178996455966e-08	1.599569056736172e-06	1.3259693314055123e-08
EG10091	8.876153453706578	4.042461519553734	4.395100753614764e-06	1.7068760748709184e-06	1.1750224281762446e-05	0.00033861371380262685	2.6500760737528835e-05	0.0005176950439660305	4.291454304075133e-06
EG10092	0.5038873608091922	0.8989938470330102	2.5552978047220124e-07	4.5395954977541533e-07	6.670445180035629e-07	1.9222647678601648e-05	2.5144684608152063e-06	4.912039594884134e-05	4.0718553725687554e-07
EG10093	0.49805909232066015	0.7385286477017263	2.4589501636450604e-07	3.660771124442923e-07	6.593290743407472e-07	1.9000306813469746e-05	6.852285115522934e-07	1.3386008346261579e-05	1.1096386531318485e-07
EG10094	14.166779424160419	5.091865529013194	7.070549066788011e-06	2.0631397642693607e-06	1.8753938454571152e-05	0.0005404442158933609	5.942577061915507e-05	0.0011608884453581717	9.623232390284024e-06
EG10095	0.979614923916419	1.016661321245142	4.930456334877894e-07	5.136109854794108e-07	1.2968111835620468e-06	3.737103568723203e-05	4.2154696595211725e-06	8.234962657629655e-05	6.826406076875961e-07
EG10096	16.678535779246705	5.830282345713846	8.341816316818185e-06	2.491622119615802e-06	2.2078993690190297e-05	0.0006362644551444017	5.949702750226526e-05	0.0011622804557838335	9.634771517811226e-06
EG10097	5.629253360543011	2.7207019466122118	2.8367669412498852e-06	1.3483205672426616e-06	7.451988056563393e-06	0.0002147486967514519	2.993183346571215e-05	0.0005847213970756635	4.847072007762613e-06
EG10098	25.416823787764518	7.923939714154395	1.2690937276639795e-05	3.0114829229999673e-06	3.364671212523414e-05	0.0009696187814607829	0.00011722231845196213	0.0022899498586412053	1.8982633292558377e-05
EG10099	25.416823787764518	7.923939714154395	1.2690937276639795e-05	3.0114829229999673e-06	3.364671212523414e-05	0.0009696187814607829	6.189685517584357e-05	0.0012091613323476766	1.0023392467255586e-05
EG10100	25.416823787764518	7.923939714154395	1.2690937276639795e-05	3.0114829229999673e-06	3.364671212523414e-05	0.0009696187814607829	3.209969389841996e-05	0.0006270707701045504	5.198128872760581e-06
EG10101	25.416823787764518	7.923939714154395	1.2690937276639795e-05	3.0114829229999673e-06	3.364671212523414e-05	0.0009696187814607829	0.00010538335630945106	0.0020586745346011697	1.7065467006448236e-05
EG10102	25.416823787764518	7.923939714154395	1.2690937276639795e-05	3.0114829229999673e-06	3.364671212523414e-05	0.0009696187814607829	1.831605579605844e-05	0.0003578060043082725	2.9660475507921164e-06
EG10103	25.416823787764518	7.923939714154395	1.2690937276639795e-05	3.0114829229999673e-06	3.364671212523414e-05	0.0009696187814607829	3.6033685904325706e-05	0.0007039217022204448	5.835187827148758e-06
EG10104	25.416823787764518	7.923939714154395	1.2690937276639795e-05	3.0114829229999673e-06	3.364671212523414e-05	0.0009696187814607829	6.59276696394812e-05	0.001287903700977747	1.0676130562219384e-05
EG10105	25.416823787764518	7.923939714154395	1.2690937276639795e-05	3.0114829229999673e-06	3.364671212523414e-05	0.0009696187814607829	4.071262357502826e-05	0.0007953252233170452	6.592881064875342e-06
EG10106	7.961963754935451	3.329452862381884	3.977263136845898e-06	1.4913496563784513e-06	1.0540022807366812e-05	0.00030373856539115714	9.1028923674492e-06	0.00017782592398228993	1.4740952917061535e-06
EG10107	1.161233973648019	1.6601090437200523	5.796211991644046e-07	8.281347286051619e-07	1.53723791562758e-06	4.4299566299919885e-05	4.36223062207066e-06	8.52166168378991e-05	7.064066410721133e-07
EG10108	22.58428530233796	8.262749540310605	1.113058526170045e-05	2.900649785969793e-06	2.9897006505105725e-05	0.0008615611210066781	3.188739802773763e-05	0.0006229235487777659	5.163750311443024e-06
EG10109	0.94765649261346	1.0554029733042058	4.6994323996681604e-07	5.282257278387274e-07	1.2545047117934391e-06	3.615186308422998e-05	4.7513036132828955e-06	9.281719711129375e-05	7.694119630428375e-07
EG10110	0.94765649261346	1.0554029733042058	4.6994323996681604e-07	5.282257278387274e-07	1.2545047117934391e-06	3.615186308422998e-05	4.190468096505993e-06	8.186121851161662e-05	6.785919289997367e-07
EG10111	0.94765649261346	1.0554029733042058	4.6994323996681604e-07	5.282257278387274e-07	1.2545047117934391e-06	3.615186308422998e-05	1.6742215519438962e-06	3.2706087516765124e-05	2.7111845415404333e-07
EG10112	0.3634931901867708	0.6295666243697938	1.79282038721729e-07	3.1312318837252087e-07	4.811911524360044e-07	1.3866792604820128e-05	2.213278146176535e-06	4.323661265962437e-05	3.5841167431370943e-07
EG10113	6.6875637726808925	2.867483471963798	3.361835463350104e-06	1.376245804420816e-06	8.852976082198719e-06	0.0002551218629972822	9.58548410320691e-06	0.00018725340239829363	1.5522447607738718e-06
EG10114	0.02198771128166452	0.146643280903943	1.0985303859057431e-08	7.460278774269452e-08	2.9107263675608062e-08	8.388025977621254e-07	9.326039220487711e-08	1.8218512034796476e-06	1.510231028804327e-08
EG10115	0.02198771128166452	0.146643280903943	1.0985303859057431e-08	7.460278774269452e-08	2.9107263675608062e-08	8.388025977621254e-07	1.2353833933796156e-07	2.4133339660882558e-06	2.0005430912759002e-08
EG10116	0.02198771128166452	0.146643280903943	1.0985303859057431e-08	7.460278774269452e-08	2.9107263675608062e-08	8.388025977621254e-07	5.5202093308907384e-08	1.0783784814939836e-06	8.939262660071022e-09
EG10117	1.5221707111485736	1.3085100949239865	7.561274377483755e-07	6.452227010045159e-07	2.0150448439641e-06	5.806883355856893e-05	5.886651282222435e-06	0.00011499632876754194	9.532667847496121e-07
EG10118	1.6221995474912383	1.3237079408528363	8.092586643927963e-07	6.326687366306746e-07	2.147462705800322e-06	6.188480361113722e-05	5.077422658503537e-06	9.91879656762343e-05	8.222227104064431e-07
EG10119	1.6221995474912383	1.3237079408528363	8.092586643927963e-07	6.326687366306746e-07	2.147462705800322e-06	6.188480361113722e-05	3.6781567531681648e-06	7.185316455269827e-05	5.956297551523964e-07
EG10120	1.6221995474912383	1.3237079408528363	8.092586643927963e-07	6.326687366306746e-07	2.147462705800322e-06	6.188480361113722e-05	3.3036045535067242e-06	6.453624941234505e-05	5.349758869386576e-07
EG10121	1.6221995474912383	1.3237079408528363	8.092586643927963e-07	6.326687366306746e-07	2.147462705800322e-06	6.188480361113722e-05	5.627940738798534e-06	0.00010994239210969181	9.11371969499503e-07
EG10122	0.41897542256332904	0.679757272674072	2.124139550647305e-07	3.5015089302240763e-07	5.546383587599536e-07	1.598336763397777e-05	9.709243591611078e-07	1.8967105653377953e-05	1.5722860039080768e-07
EG10123	1.1141808260503083	1.0877370403696436	5.580558940656389e-07	5.387920108703543e-07	1.4749491054667895e-06	4.250454989588165e-05	3.2376871084930835e-06	6.324854545046824e-05	5.243014121219092e-07
EG10124	0.6866321369948094	0.865708045769451	3.4184733277398685e-07	4.332351857379948e-07	9.089614832408864e-07	2.6194123291881113e-05	4.810168828982422e-06	9.396713505954592e-05	7.789444208381452e-07
EG10125	2.68286677609689	1.8503464910519327	1.3184620597359108e-06	8.557906334476843e-07	3.551570677731268e-06	0.00010234787934096475	2.557973882032408e-06	4.997027875684334e-05	4.1423067565808254e-07
EG10126	1.5322412492790913	1.366187614569151	7.69093208106189e-07	6.911062665620301e-07	2.0283761909590316e-06	5.84530114948958e-05	8.466636769629851e-06	0.00016539660646385876	1.3710619542560696e-06
EG10127	0.36538418881149903	0.5773448320122747	1.8178315718036364e-07	2.9319931927411873e-07	4.836944505226077e-07	1.393893174374494e-05	1.0726098672396114e-06	2.0953542348414426e-05	1.7369524886281123e-07
EG10128	1.3937436227319107	1.3219028067505343	6.936922025437421e-07	6.538413946091854e-07	1.8450334645281839e-06	5.316950711176614e-05	3.1410125648770466e-06	6.135999845352015e-05	5.086462243178844e-07
EG10129	1.3159520429439688	1.1678951798274022	6.558738736086293e-07	5.777484772656136e-07	1.742053213622401e-06	5.020185948467735e-05	2.185522196997289e-06	4.26943973823731e-05	3.5391695852993633e-07
EG10130	1.0909564793043787	1.138130192212895	5.381864862221484e-07	5.551304381670674e-07	1.4442047876172443e-06	4.161857126298687e-05	1.940606322876485e-06	3.790994098594244e-05	3.142560109616041e-07
EG10131	0.019137349718291116	0.13700770622116165	9.312704934151233e-09	6.890580870106332e-08	2.533396392043466e-08	7.30065010057275e-07	1.2284211780363589e-07	2.399733207929174e-06	1.989268687006288e-08
EG10132	0.004940996406548068	0.07011834967462204	2.2837907882939086e-09	3.263944979719586e-08	6.540875645641056e-09	1.8849258880354448e-07	1.9672138082091862e-08	3.842972090568005e-07	3.1856474792891446e-09
EG10133	0.014517989441462225	0.11961278119023626	7.758798784580082e-09	6.52180899576112e-08	1.9218869181019397e-08	5.538424214227603e-07	6.669009857858245e-08	1.3027978274920108e-06	1.0799596034952926e-08
EG10134	7.637083536666519	3.5126345239139196	3.7772721527968467e-06	1.5530452856412705e-06	1.0109947386828226e-05	0.00029134480746180176	2.6266686900139808e-05	0.0005131223878548116	4.253549083659631e-06
EG10135	7.637083536666519	3.5126345239139196	3.7772721527968467e-06	1.5530452856412705e-06	1.0109947386828226e-05	0.00029134480746180176	7.390043680238599e-05	0.001443652514674474	1.1967216742556226e-05
EG10136	1.321020584712302	1.1733094139088327	6.624905798963996e-07	5.966940811634934e-07	1.7487629334205108e-06	5.039521776320309e-05	4.9103158444391905e-06	9.592351714545859e-05	7.951619303949033e-07
