# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass
ABC-MONOMER	57.285330065214495	28.84229859332483	2.8598038050948446e-05	1.3170545836480613e-05	4.84008020642219e-06	8.211869438669682e-06	3.2696074732501995e-06
ABGT-MONOMER	22.3639534625793	40.12994497569913	1.1111648640649877e-05	1.956123498785756e-05	1.8895470859354605e-06	4.657648428256236e-06	1.8544720203522464e-06
ACETATEKINA-MONOMER	3899.841999024001	1076.6574431964114	0.0019464286430948992	0.00038408175955988253	0.00032950055531078904	0.0006403950631961336	0.0002549773227760685
ACETOLACTSYNIII-HCHAIN-MONOMER	389.20543121423185	287.3450440731573	0.0001942826660093681	0.00013343594219003357	3.2884256784546526e-05	2.6547548487944843e-05	1.0570073426145222e-05
ACETOLACTSYNIII-ICHAIN-MONOMER	221.3181480413469	160.1527260799043	0.00011039018567515958	7.39845922078554e-05	1.869933517774047e-05	5.2878141692445616e-05	2.1053764741443738e-05
ACETYL-COA-ACETYLTRANSFER-MONOMER	542.9805687414046	442.1388290761005	0.0002741535493249166	0.00022180803430892057	4.5876832694257e-05	8.312923368726921e-05	3.3098427311758264e-05
ACETYLGLUTKIN-MONOMER	257.3375737544918	110.59997719783306	0.00012875545595264054	4.9436316113944664e-05	2.1742643285460534e-05	2.6511784400218872e-05	1.05558337296454e-05
ACETYLORNDEACET-MONOMER	412.94818331041216	196.23817622513374	0.0002060769825990079	8.896129936306986e-05	3.489029959403873e-05	6.632492133376798e-05	2.640768464175071e-05
ACETYLORNTRANSAM-MONOMER	299.17525841799386	120.47741950510814	0.0001496721432383142	5.272286138763606e-05	2.527754042565023e-05	4.9667486400058737e-05	1.977542214035642e-05
ACNEULY-MONOMER	310.31108313739406	232.48841864242243	0.00015522935081361926	0.00011262420793919506	2.6218414550756907e-05	3.836814116735484e-05	1.527651675814084e-05
ACONITASE-MONOMER	385.1221773656892	182.16158281909807	0.00019265396559419625	8.337546143948804e-05	3.2539259625454844e-05	0.00014269908272736813	5.681653742743081e-05
ACONITATEDEHYDRB-MONOMER	4468.463904662614	1234.7636020103598	0.002228289202473633	0.0004129461947789323	0.0003775438436585458	0.0015847428221102819	0.0006309753233474187
ACPSUB-MONOMER	6.873641364624462	20.267200336421773	3.3740553600342175e-06	9.348243065924829e-06	5.807590787569831e-07	2.7866447596344954e-07	1.1095201402605915e-07
ACRB-MONOMER	582.637532718158	163.4930783011371	0.000290908847465798	5.746310945074342e-05	4.922747911930459e-05	0.00025102921957805333	9.994886285838614e-05
ACRD-MONOMER	21.093668204604942	34.248349792056224	1.0693258221342662e-05	1.7420466576351335e-05	1.782219738312041e-06	9.046403524762244e-06	3.601882469211691e-06
ACRF-MONOMER	0.6823787764517989	2.8579041938510965	3.3923344772139606e-07	1.4118639553856672e-06	5.7654691095032934e-08	2.8851852724853693e-07	1.1487546653150133e-07
ACS-MONOMER	550.9940608225012	286.9277034023189	0.0002751012463375425	0.0001300552942710684	4.655389860907118e-05	0.00015067397663197428	5.9991791601114054e-05
ACSERLYA-MONOMER	30333.700950490216	6216.291745063781	0.015158709184247448	0.0011468962822430964	0.0025629169874880416	0.0039690455589328644	0.0015803004563184715
ACSERLYB-MONOMER	1519.603982742558	451.28279126466083	0.0007587357770615489	0.00016515293064711016	0.00012839247238515572	0.00018829181392727813	7.496957015285888e-05
ACYLCOADEHYDROG-MONOMER	42.31530877068453	33.893156156054964	2.1254874415586705e-05	1.657008692589837e-05	3.575251956765812e-06	1.432537748751122e-05	5.703739159531088e-06
ACYLCOASYN-MONOMER	88.37440663679517	47.52087920193435	4.426671242199496e-05	2.2253593879519077e-05	7.466819442780783e-06	2.0898366732704106e-05	8.320816174476592e-06
ADCLY-MONOMER	3113.0610221374386	674.5531545819897	0.0015544731217187952	0.00015309011317394603	0.00026302484453661723	0.00035093770162972855	0.00013972805345523027
ADENODEAMIN-MONOMER	465.6010159265339	204.63639366651032	0.0002324674129512159	8.903173525150484e-05	3.933897664045242e-05	6.427092387613917e-05	2.5589872633455064e-05
ADENPRIBOSYLTRAN-MONOMER	4696.341255933632	1154.950992421249	0.0023425880626026683	0.00032424036219585886	0.00039679737080281044	0.000353782454722222	0.00014086070979374543
ADENYL-KIN-MONOMER	13096.297563329044	2938.9610591979886	0.006538963515038515	0.0007114064839659119	0.001106515935956434	0.0011717605813448473	0.0004665438463480688
ADENYLATECYC-MONOMER	227.3429362051373	48.050884509225526	0.00011392005961194401	1.36262522505887e-05	1.9208374017287207e-05	8.415854688186299e-05	3.350825483501514e-05
ADENYLOSUCCINATE-SYN-MONOMER	10056.600938290227	2153.111881413208	0.00502403652241596	0.0004810171198983999	0.0008496897039764503	0.0018061024066720961	0.0007191110343891321
ADENYLYLSULFKIN-MONOMER	1834.4132636085355	490.4192050822667	0.0009141253912353058	0.00015216367721615883	0.00015499094301250161	0.0001553134306944722	6.183901942028912e-05
ADHC-MONOMER	622.3364313916862	409.51750574891116	0.00031045908717557456	0.00018938408809066618	5.258166863811791e-05	9.291593924479754e-05	3.699506569213876e-05
ADHE-MONOMER	2766.7686770773257	1292.5938806999382	0.0013769562061401875	0.0005571522781554372	0.00023376634636521984	0.0010090147785264932	0.0004017455812137907
ADHP-MONOMER	184.94813894680803	165.09037588936056	9.196158405412723e-05	7.805476201982236e-05	1.562640601899297e-05	2.48220878675698e-05	9.883070426242305e-06
AERGLYC3PDEHYDROG-MONOMER	16951.39633889357	3515.749169063067	0.008467083730116945	0.0006785325254282235	0.0014322361029899592	0.0036498731972378663	0.00145321997277611
AGAB-MONOMER	10.472749656182069	22.35873662128215	5.254549628997987e-06	1.1105943737943122e-05	8.848504191212054e-07	7.001766458372017e-07	2.7877973595686374e-07
AGAC-MONOMER	9.70033494521095	20.50837444898048	4.870639957534772e-06	1.021755651986558e-05	8.195885248550012e-07	1.0541387304871527e-06	4.1971196653628507e-07
AGAD-MONOMER	9.695039039971608	21.294846528567895	4.868977903328253e-06	1.0559868700420285e-05	8.191410698766526e-07	1.0670104966829195e-06	4.248369412161585e-07
AGAX-MONOMER	118.81314604498469	72.78586479160138	5.88379055798494e-05	3.266092337899295e-05	1.0038611207798164e-05	7.454277667351677e-06	2.9679675439169486e-06
AGMATIN-MONOMER	2563.722455747305	813.4484041335709	0.0012828190050850298	0.000325803217099898	0.00021661081988523861	0.0003262737372493129	0.00012990794089006417
AICARTRANSIMPCYCLO-CPLX	2536.5976775653253	708.7989538242709	0.0012662564105957235	0.00024849072210350836	0.00021431902717264126	0.0005516274919092534	0.00021963395588142008
AIRS-MONOMER	3217.2452142762077	805.5178137517024	0.001605308824205904	0.0002371174784907922	0.0002718274445324432	0.00044964050602645924	0.0001790271959095194
AKBLIG-MONOMER	254.16597533383612	201.92988738546026	0.0001275568210655313	9.622590630857713e-05	2.1474672572521288e-05	4.1570474334662026e-05	1.6551545852777876e-05
ALARACEBIOSYN-MONOMER	168.24241382369902	57.13522996682048	8.404069809704342e-05	2.3216137026745574e-05	1.4214926860013855e-05	2.499122367853112e-05	9.950412913314644e-06
ALARACECAT-MONOMER	184.69127367907367	84.85507137723413	9.20645707817034e-05	3.662906098588602e-05	1.5604703281194947e-05	2.7218536391098326e-05	1.0837231480592628e-05
ALAS-MONOMER	3801.5177343507385	901.7809034645094	0.0018949513430350264	0.0002267504005585464	0.00032119306495131467	0.0013847773311290877	0.0005513578052430181
ALDDEHYDROGB-MONOMER	8.444994676367507	26.974119754287063	4.281960224213164e-06	1.3637784299072427e-05	7.135238904950891e-07	1.8037382051656282e-06	7.181697126874723e-07
ALDHDEHYDROG-MONOMER	129.042261878355	124.19400003042611	6.457822806313823e-05	6.075430791360411e-05	1.0902876823758355e-05	2.6148864247725046e-05	1.0411334788003783e-05
ALDOSE1EPIM-MONOMER	1525.3997881637904	378.04788980277885	0.0007641934746839531	0.0001304275958743767	0.000128882164302225	0.00022093540133625764	8.796681982216024e-05
ALKAPHOSPHA-MONOMER	21.594683022048713	38.10279760631672	1.0658333901805453e-05	1.8060907587785586e-05	1.8245508534207998e-06	4.049974634987024e-06	1.612522877028655e-06
ALPHA-AMYL-CYTO-MONOMER	667.9833248303092	274.57908225648237	0.00033309112198402183	0.00011725247190179949	5.64384086650223e-05	0.00014343461315752414	5.710939349500495e-05
ALPHA-AMYL-PERI-MONOMER	46.88525353799743	63.60813868288037	2.3804535881380755e-05	3.234026968689444e-05	3.961369994098115e-06	1.346460480391751e-05	5.361017100922282e-06
ALPHACOMP-MONOMER	1699.734783283794	492.92396009121796	0.0008452610236419245	0.0001606229082007045	0.00014361185789404772	0.00042721050440135925	0.00017009654966798325
ALPHAGALACTOSID-MONOMER	83.96698793309969	80.91509636491386	4.21559476567291e-05	3.919223478692081e-05	7.094433353621718e-06	1.6133197173056097e-05	6.423533939305853e-06
ALTRO-OXIDOREDUCT-MONOMER	39.175247327092855	55.20130420594078	1.965218947938647e-05	2.7195696129952476e-05	3.3099458265091518e-06	8.143150019611254e-06	3.242246404276939e-06
ALTRODEHYDRAT-MONOMER	131.29417505878178	75.35629065623937	6.597224346437514e-05	3.56360438779111e-05	1.1093142645719349e-05	2.69371474469218e-05	1.0725194702409438e-05
AMINEOXID-MONOMER	23.887859899738256	47.37928608395882	1.1756439437271618e-05	2.1893101974371525e-05	2.0183030758989587e-06	7.64577324833812e-06	3.0442127140775075e-06
AMP-NUCLEOSID-MONOMER	2887.8365145734438	880.0855833047337	0.0014423733582777148	0.00033703438401041353	0.00024399545813314042	0.0005914996109866599	0.00023550929090512566
AMPG-MONOMER	60.4640876624817	22.20582494536345	3.0177406085616755e-05	9.273379513844547e-06	5.108655803525884e-06	1.2215534130040208e-05	4.863691754918182e-06
AMTB-MONOMER	45.528886251719086	52.31732175571391	2.2902669635475263e-05	2.5632201411657204e-05	3.8467695117847415e-06	7.689363539894418e-06	3.0615684628626114e-06
AMYLOMALT-MONOMER	152.63564726498382	94.50557057629294	7.638416812638276e-05	4.501638336756514e-05	1.2896299528704153e-05	4.545801258929311e-05	1.8099393663172068e-05
ANGLYC3PDEHYDROGSUBUNITA-MONOMER	248.22167383878266	154.08688866445584	0.0001240851702788016	7.34019901008447e-05	2.097243411156696e-05	5.552003859470226e-05	2.210565261176212e-05
ANGLYC3PDEHYDROGSUBUNITB-MONOMER	241.91377378998268	152.79251608513835	0.00012106687458450183	7.310560405542421e-05	2.0439474937978718e-05	4.1624562742200806e-05	1.657308149247914e-05
ANGLYC3PDEHYDROGSUBUNITC-MONOMER	234.36164655516615	149.80013750893355	0.00011720693201735678	7.153924040655163e-05	1.9801390082676232e-05	3.9229577095852984e-05	1.5619502891880446e-05
ANSA-MONOMER	1025.85270728894	303.00334071067755	0.0005114816480456136	0.00011023169032976817	8.667505934942412e-05	0.00014446346223947104	5.751903622889201e-05
ANSB-MONOMER	28.542162060245776	41.81362159406064	1.415768466704597e-05	2.0506805641240023e-05	2.4115485322162246e-06	3.99042289448457e-06	1.5888119769411563e-06
ANSP-MONOMER	38.47842265205625	47.212536018614514	1.9192125915203948e-05	2.2983675870382027e-05	3.251070590682602e-06	7.91829613812743e-06	3.152719416935075e-06
ANTHRANSYNCOMPI-MONOMER	182.68741404551704	145.2101589144536	9.130457000150383e-05	6.919510621712688e-05	1.543539568817271e-05	3.984101828622785e-05	1.586295204806023e-05
ANTHRANSYNCOMPII-MONOMER	90.0643105895923	76.02415437646046	4.498599027685703e-05	3.6380053309493986e-05	7.609600686484478e-06	1.942946859816975e-05	7.735965142201187e-06
APHA-MONOMER	149.66205470032386	98.35045511763553	7.476634642763614e-05	4.656925147986057e-05	1.264505847802346e-05	1.4822489758414999e-05	5.901667537244639e-06
APPA-MONOMER	77.39671043875605	76.4072070489927	3.890637970414841e-05	3.717275172568729e-05	6.53930571422658e-06	1.3817435127636954e-05	5.501498713767951e-06
APPB-MONOMER	39.31421631693359	53.85815619401974	1.9488873217217512e-05	2.5786000283468558e-05	3.3216874199724155e-06	6.328645323920849e-06	2.5197899456611014e-06
APPC-MONOMER	41.97410274610709	56.287454100625595	2.079652766607741e-05	2.675651698661006e-05	3.5464232056005623e-06	9.22382786349368e-06	3.6725250857541615e-06
AQPZ-MONOMER	56.02707843485205	71.30597392099178	2.8176846451619438e-05	3.519074264122749e-05	4.7337695889589985e-06	5.038572932635505e-06	2.006139507952287e-06
ARABISOM-MONOMER	18.01460671664966	36.318868357682845	8.849775969940785e-06	1.7447293831913693e-05	1.5220675397431663e-06	3.831936188678063e-06	1.5257094980737245e-06
ARAE-MONOMER	14.075185218047114	14.583372822156255	7.013289207162901e-06	6.920295410374513e-06	1.189222883032034e-06	2.7606304467498613e-06	1.0991623779441893e-06
ARAF-MONOMER	119.2913246972184	88.09212206998349	6.0294029650569295e-05	4.3881034065644235e-05	1.0079012878298713e-05	1.6085060624232267e-05	6.404368069591737e-06
ARAG-MONOMER	114.28399361164101	85.47228129484513	5.773661098489468e-05	4.2349418778662054e-05	9.655939745147256e-06	2.3852742097888316e-05	9.497119310435537e-06
ARAH-MONOMER	110.15994188367863	82.29611930049629	5.569994506875722e-05	4.102996646023787e-05	9.30749554283493e-06	1.4302124828781009e-05	5.6944809671882806e-06
ARAJ-MONOMER	29.05650259527084	25.37684470163982	1.4423966148850714e-05	1.214975374499858e-05	2.4550055471291417e-06	4.623441565430396e-06	1.8408523427420372e-06
ARCA-MONOMER	5919.585838028482	1327.8765649399022	0.002951532049473362	0.00029361005822420327	0.0005001502166827306	0.0006127401976278223	0.0002439663640888675
ARCB-MONOMER	2.3179761323809944	1.4341753318650323	1.1553640446191173e-06	6.926469685868637e-07	1.9584752997886572e-07	7.734868940699478e-07	3.0796867244419834e-07
ARCD-MONOMER	22.946702675125326	24.33304895432108	1.1398484316233778e-05	1.1401118118213466e-05	1.938784000966607e-06	4.310149800370114e-06	1.7161132557413085e-06
ARGDECARBOXBIO-MONOMER	1403.0855219378022	444.8523342046971	0.0007013680709727506	0.0001746191129189372	0.00011854774084251018	0.00039317019578188883	0.00015654318666273874
ARGDECARBOXDEG-MONOMER	5.68189632225722	18.833898348462643	2.9369641163769274e-06	9.821641156279303e-06	4.800676524512094e-07	1.8192790503122436e-06	7.243573979412978e-07
ARGS-MONOMER	2104.644836076483	573.590749088641	0.001049566379306122	0.00019100266956328547	0.00017782300985340964	0.0005163570335761722	0.0002055908010295227
ARGSUCCINLYA-MONOMER	406.2248292001242	197.7913044167092	0.00020363374344754245	9.196753405892834e-05	3.432223839734272e-05	7.752871910404634e-05	3.086854720076631e-05
ARGSUCCINSYN-MONOMER	9439.486912736791	2226.005696524528	0.004698864084611946	0.000509238360240169	0.0007975492802975365	0.0017865426113272867	0.000711323178832944
ARGSUCCTRAN-MONOMER	67.25647154074797	72.99118438339578	3.3267622446514645e-05	3.377537828638777e-05	5.682549376735492e-06	9.811823924032356e-06	3.906639416009561e-06
ARGT-MONOMER	1418.9097977019653	438.06284796118473	0.0007099786371219592	0.0001743567398486417	0.00011988474568860079	0.00015068231805920313	5.9995112792836436e-05
AROA-MONOMER	3202.9434807683774	725.7091484961549	0.0016028198572144799	0.0002141248171965674	0.0002706190804156619	0.0005600483424497625	0.00022298677049495
AROB-MONOMER	75.5249545273058	28.96158011729814	3.7788737420805894e-05	1.2802144579891616e-05	6.381159663083108e-06	1.1139613853680194e-05	4.435307328877185e-06
AROC-MONOMER	609.2842986114192	202.7047197163303	0.00030474150178989547	8.255424893364221e-05	5.1478884217578704e-05	9.045975996824682e-05	3.6017122462740135e-05
AROD-MONOMER	1114.6658200612217	507.222762077448	0.0005557165042421376	0.00022280191583601004	9.41789454003642e-05	0.00011612264121488277	4.6234960061815046e-05
AROE-MONOMER	412.1378876269908	152.06271075009195	0.00020532860853280695	6.16257437709282e-05	3.482183710819441e-05	4.597982552255777e-05	1.8307156764982552e-05
AROF-MONOMER	280.5119948094583	259.17063286675346	0.00013874369767478335	0.0001229909299239686	2.3700667381956888e-05	4.128808734790728e-05	1.6439111697664044e-05
AROG-MONOMER	1382.396893438623	1210.6669608621294	0.0006837859391300167	0.0005615486879712247	0.00011679974321060504	0.00019933229502695624	7.936540715214182e-05
AROH-MONOMER	166.7715939842953	132.41260493639325	8.294328463349175e-05	6.0839218680820297e-05	1.4090656196236465e-05	2.4507689545573493e-05	9.75789075663677e-06
AROK-MONOMER	977.163884698993	335.76091863048947	0.0004890520079805915	0.00014231360819156192	8.2561304462731e-05	7.241797588940535e-05	2.883367264105095e-05
AROL-MONOMER	59.370436094228296	60.65625265495359	2.937681589054866e-05	2.9288077044000714e-05	5.0162523679133135e-06	4.311832151888757e-06	1.7167830945811818e-06
AROP-MONOMER	167.83060866864824	170.15443699337112	8.231506277585644e-05	7.79255860006727e-05	1.4180133135728861e-05	3.164363461200356e-05	1.2599112173045745e-05
ARSF-MONOMER	19.499611818464132	32.521118402104854	9.779437316177875e-06	1.654166613308705e-05	1.6475367269075902e-06	3.3662163495066036e-06	1.3402802145264982e-06
ARTI-MONOMER	191.00041590878843	111.80849741653239	9.577868855120664e-05	5.252978455017888e-05	1.613776740757392e-05	1.9513768733005648e-05	7.76952977117075e-06
ARTJ-MONOMER	2586.211980391287	896.2610936362876	0.0012999450783790837	0.0004007924541297074	0.000218510976573823	0.00026326105358618354	0.0001048190445122992
ARTM-MONOMER	83.05817177587507	49.71134513524955	4.163811063288095e-05	2.3468507769370183e-05	7.017646799562381e-06	7.852391537520078e-06	3.126479085634547e-06
ARTP-MONOMER	197.16304179051505	110.397306277819	9.879646125944167e-05	5.1743712123805104e-05	1.6658452258578076e-05	2.0211811948643286e-05	8.047460068473452e-06
ARTQ-MONOMER	80.55282596158112	46.46466854392516	4.0364075761391655e-05	2.1749960667580128e-05	6.805968265595617e-06	8.013874735391093e-06	3.190774636666706e-06
ARYLSULFAT-MONOMER	34.76456235304556	50.66988273333368	1.737686180880023e-05	2.5075271061064534e-05	2.937283767735167e-06	8.00749410139853e-06	3.188234147105594e-06
ASCF-MONOMER	57.31132159176612	68.34471475924208	2.8908111333033292e-05	3.345219289073413e-05	4.842276249860432e-06	1.1096458280537374e-05	4.418124665962976e-06
ASL-MONOMER	3629.902716161661	923.8586499876453	0.0018116196529798687	0.000291770288291775	0.00030669318423637184	0.0007096939079272989	0.0002825690937257695
ASNS-MONOMER	9731.675934962956	2221.4306415624324	0.004861050205438939	0.0005966050557605528	0.0008222365484236126	0.001940502623656879	0.0007726233262176639
ASNSYNA-MONOMER	5652.298539328335	1223.3111974051585	0.0028251172450857506	0.00029309065616392384	0.0004775669137255184	0.0007857065145535397	0.0003128339912064881
ASNSYNB-MONOMER	421.00654363160464	351.9578909091578	0.00021190128989148768	0.00017101250504809195	3.557115645987891e-05	0.0001000591171138938	3.983916689442676e-05
ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER	22846.441634133356	4825.293834031683	0.01141622751991996	0.00106950182806628	0.0019303128709333493	0.003468215534320593	0.001380891831579591
ASPAMINOTRANS-MONOMER	15405.512399627345	3514.425657748522	0.007699556029635871	0.0009833225112751462	0.0013016232175033858	0.0025464602867003886	0.0010138891814966838
ASPARTASE-MONOMER	266.5986979282197	116.67988623046048	0.0001332755854040318	5.126741577619117e-05	2.2525122565084992e-05	5.2944210643428e-05	2.108007050987992e-05
ASPCARBCAT-MONOMER	10677.844389113172	2917.5283652514704	0.0053375304348726145	0.001047670174238762	0.0009021790258722043	0.00139454899025771	0.0005552484527930811
ASPCARBREG-MONOMER	7545.601387471718	2086.8415695320086	0.0037707631137492686	0.0007521036426884133	0.0006375334815995169	0.0004901439521393045	0.0001951538977637076
ASPDECARBOX-MONOMER	7652.197307129231	1848.566027931216	0.0038148943312014552	0.00048724245504172564	0.0006465398502497866	0.0004015508556424577	0.00015987999910423354
ASPKINIHOMOSERDEHYDROGI-MONOMER	2994.639956080032	752.6238053985458	0.0014911056518549693	0.00020784175617591543	0.0002530193604590119	0.001012389003835649	0.00040308905024598145
ASPKINIIHOMOSERDEHYDROGII-MONOMER	47.325878399361166	41.23046949273205	2.3948031184418707e-05	2.06880880650179e-05	3.998598716835966e-06	1.5956297360231017e-05	6.353100166052494e-06
ASPKINIII-MONOMER	3126.8393871168096	642.2444540362702	0.001562043130551531	0.00012320395428500096	0.0002641889888565958	0.0005755563006614641	0.00022916136160876655
ASPS-MONOMER	3427.165637061355	834.8103362507704	0.0017093281219689041	0.00023743185203236136	0.0002895637774136451	0.000856918290952392	0.00034118740793285396
ATOA-MONOMER	115.53933942593497	89.6535815146277	5.815248501296063e-05	4.438213831263616e-05	9.762004848046414e-06	1.0062589028053207e-05	4.006483119597445e-06
ATOC-MONOMER	66.79716960205847	82.21086262265788	3.316028933174245e-05	3.950260218870634e-05	5.643742613822691e-06	1.3221575493328062e-05	5.264253452150629e-06
ATOD-MONOMER	119.30798323055765	93.49170907201105	6.0126019804218446e-05	4.65627466124514e-05	1.0080420370188723e-05	1.06463574154627e-05	4.238914175202551e-06
ATOS-MONOMER	72.21062730136197	85.90121276898707	3.586420878993543e-05	4.1294583264073034e-05	6.101129687072934e-06	1.8570267148260196e-05	7.3938686801674715e-06
ATPA-MONOMER	7199.421481966195	1534.4705872381242	0.003600160523147285	0.0003749253701053628	0.0006082844835298379	0.0015082481707950968	0.0006005184967415255
ATPB-MONOMER	4321.937713499845	909.5763217945085	0.0021614056065569873	0.00021499787968345206	0.00036516373662657105	0.0004968767580752602	0.00019783460679939706
ATPC-MONOMER	3208.43690386407	688.3605638314283	0.0016047985685403768	0.00017577095188549394	0.0002710832238248156	0.00018335482763247034	7.300387800378199e-05
ATPD-MONOMER	8375.754064815226	1765.2879472042412	0.004190342894196709	0.00043716638462134384	0.0007076736996508845	0.001598627318914637	0.0006365035230896192
ATPE-MONOMER	19112.662925336055	4028.062151084532	0.009558018043059195	0.0009521359276801189	0.0016148431267067344	0.0005985500995370493	0.0002383164872721142
ATPF-MONOMER	3883.462806663413	825.519934779063	0.001941632412104841	0.00019620015963552387	0.0003281166651481346	0.0002543572460488547	0.00010127393753247515
ATPG-MONOMER	3125.1865434097867	664.1832112993521	0.001563727248748343	0.00017002840940687905	0.000264049338860662	0.00037447088370947876	0.00014909793793427208
ATPH-MONOMER	2089.870358457921	441.09473755079784	0.001045154959123215	0.00010502908455827054	0.00017657470323458732	0.0001532330639422752	6.101070831148678e-05
ATPPHOSRIBOSTRANS-MONOMER	1080.6675169690786	410.62223139804314	0.0005395343306165592	0.00017355324103625916	9.130640344833404e-05	0.00013678444923919634	5.44615888984884e-05
B0070-MONOMER	12.88452153852979	13.443805657015583	6.47583406130436e-06	6.532508635283414e-06	1.0886228218789076e-06	2.0884888926013497e-06	8.315449900961437e-07
B0260-MONOMER	137.96213011845083	102.09172385111012	6.835376693055628e-05	4.76778863328351e-05	1.1656523135364365e-05	2.6450567815401735e-05	1.0531459961321414e-05
B0270-MONOMER	26.128038906880796	43.61241685048468	1.2898733682131112e-05	2.103690812012586e-05	2.2075774688189206e-06	5.0198661567785694e-06	1.998691287471061e-06
B0427-MONOMER	34.52233152921343	16.49038206973376	1.7212334536462e-05	7.14138174933984e-06	2.9168175050029714e-06	6.3938598441198275e-06	2.5457555171061274e-06
B0486-MONOMER	17.573776673616965	25.908026469831817	8.775636176179773e-06	1.2504105985747926e-05	1.4848214810532748e-06	3.0446410674466727e-06	1.2122429931254208e-06
