# Column descriptions:
# id	Object ID, according to EcoCyc
# rna-count-avg	A floating point number
# rna-count-std	A floating point number
# rna-concentration-avg	A floating point number in mM units
# rna-concentration-std	A floating point number in mM units
# relative-rna-count-to-total-rna-counts	A floating point number
# relative-rna-count-to-total-rna-type-counts	A floating point number
# relative-rna-mass-to-total-rna-mass	A floating point number
# relative-rna-mass-to-total-rna-type-mass	A floating point number
# relative-rna-mass-to-total-cell-dry-mass	A floating point number
id	rna-count-avg	rna-count-std	rna-concentration-avg	rna-concentration-std	relative-rna-count-to-total-rna-counts	relative-rna-count-to-total-rna-type-counts	relative-rna-mass-to-total-rna-mass	relative-rna-mass-to-total-rna-type-mass	relative-rna-mass-to-total-cell-dry-mass
EG10024	3.285959606740907	2.1487657261625324	5.224864087864759e-06	3.2154306050993766e-06	1.5186346068156736e-05	0.000599734440159439	0.00010169633614380592	0.0022994714343727504	1.3735944533986252e-05
EG10025	3.285959606740907	2.1487657261625324	5.224864087864759e-06	3.2154306050993766e-06	1.5186346068156736e-05	0.000599734440159439	7.255464420098318e-05	0.0016405441739348345	9.799827665556593e-06
EG10026	0.5169340970813914	0.7313293937520079	8.3792963084847e-07	1.19400623485815e-06	2.3890555673915588e-06	9.434783698388847e-05	1.041410908592e-05	0.00023547501577295815	1.4066153236120501e-06
EG10027	1.120764696813368	1.1169366607336562	1.769002444831197e-06	1.7229530815438866e-06	5.179710825374913e-06	0.00020455552363301695	1.56446701482197e-05	0.0003537440331689514	2.113097969474341e-06
EG10028	0.14324308298051494	0.37684572235426406	2.2688623185023598e-07	6.065844413295878e-07	6.620102771650761e-07	2.614390329138483e-05	1.233963259289705e-06	2.7901332274053564e-05	1.6666923833531486e-07
EG10029	0.05313978724161241	0.23063104511113258	8.48207289959451e-08	3.745924992401168e-07	2.4559011540611943e-07	9.6987682034075e-06	6.579873781707242e-07	1.4877853398197915e-05	8.887319320762562e-08
EG10030	0.15849906903381128	0.4031118451087147	2.463101006063247e-07	6.313210441570604e-07	7.325171340786702e-07	2.892833808357895e-05	1.8417613459581863e-06	4.164434791410827e-05	2.4876345257067917e-07
EG10031	2.5256602744274854	2.164577153545617	3.981973638598906e-06	3.1803943472910892e-06	1.1672557051330725e-05	0.0004609689807535534	7.835507663042967e-05	0.0017716986401061698	1.0583281830624515e-05
EG10032	3.006287876092551	2.0631750504625	4.759226114285802e-06	3.061812627421046e-06	1.38938190150568e-05	0.0005486903650999861	2.2592877053744883e-05	0.0005108510038347747	3.0515800061329167e-06
EG10033	0.32832153318864815	0.5654075252440657	5.413127659778226e-07	9.615756851706731e-07	1.5173663164946379e-06	5.992335709034426e-05	4.746861422363005e-06	0.00010733201074436698	6.411501896773954e-07
EG10034	1.7018061930005575	1.4379915094752342	2.7203394994964492e-06	2.2586274473870216e-06	7.865044273466195e-06	0.0003106038742306216	5.214086820439378e-05	0.001178965157897682	7.042574991066308e-06
EG10035	1.1677399461581337	1.1452223930527283	1.86498894443218e-06	1.8104658299657335e-06	5.396810996577296e-06	0.00021312917584996415	1.9591396596801606e-05	0.0004429840694566329	2.646175341228205e-06
EG10036	0.089662124500421	0.29770687966766457	1.4227890685944264e-07	4.844934713509512e-07	4.143812507847762e-07	1.636461505200903e-05	1.5524439107857452e-06	3.510254706983529e-05	2.0968585751726227e-07
EG10037	0.05313978724161241	0.23063104511113258	8.48207289959451e-08	3.745924992401168e-07	2.4559011540611943e-07	9.6987682034075e-06	4.012667210676423e-07	9.073103296019395e-06	5.4198387404297615e-08
EG10039	1.150019568079126	1.2031142138135875	1.8309041599763533e-06	1.8926591763593116e-06	5.314914739114382e-06	0.00020989495440523742	1.935678600928406e-05	0.0004376792535246691	2.614486903478885e-06
EG10040	0.06685878962536022	0.26120543842633975	1.0815755580927828e-07	4.3334357019796496e-07	3.089936695709558e-07	1.2202681579970119e-05	8.803576958655171e-07	1.990590271423725e-05	1.1890835932748802e-07
EG10041	0.176532536378838	0.4249101651113199	2.7922643451150803e-07	6.84337332129628e-07	8.158603606200343e-07	3.221970277963801e-05	1.1316962601064806e-06	2.5588957490282464e-05	1.5285621535234727e-07
EG10042	0.176532536378838	0.4249101651113199	2.7922643451150803e-07	6.84337332129628e-07	8.158603606200343e-07	3.221970277963801e-05	1.7521885040518204e-06	3.961900266501279e-05	2.3666500699406045e-07
EG10043	0.25411700525373276	0.5041064666075186	4.0636442074506e-07	8.197010276936582e-07	1.1744236830148821e-06	4.6379973621160024e-05	2.1939862783645376e-06	4.960855981449549e-05	2.963378521850293e-07
EG10044	0.6288065843621399	0.7890426534978455	1.0118472674744749e-06	1.2695202146715247e-06	2.906083927650665e-06	0.0001147661596531403	2.4860197249919463e-06	5.621177280981485e-05	3.357822941093733e-07
EG10045	0.5037724884666928	0.7715104362311601	7.781349455593047e-07	1.1817398330712302e-06	2.328228056661843e-06	9.194565591083418e-05	5.940411845710288e-06	0.00013431956219449602	8.023609376283445e-07
EG10046	0.014330949585512506	0.11885105582093523	2.2567907415891305e-08	1.9034378779264345e-07	6.623172099998989e-08	2.615602458712199e-06	1.7432395612262887e-07	3.941665674798736e-06	2.35456289089853e-08
EG10047	0.5900641595806502	0.7592417577999426	9.558623987988325e-07	1.2482723622375981e-06	2.727032466079359e-06	0.00010769511520418216	2.5869850365470735e-06	5.8494714935234785e-05	3.494195004431075e-07
EG10048	0.5900641595806502	0.7592417577999426	9.558623987988325e-07	1.2482723622375981e-06	2.727032466079359e-06	0.00010769511520418216	5.790370549674319e-06	0.00013092695546652996	7.820951247357037e-07
EG10049	0.06340532014563395	0.2564755282536823	9.725039215654838e-08	3.989538347342679e-07	2.9303316216016716e-07	1.1572374201637621e-05	9.572369403213803e-07	2.164423108697661e-05	1.2929230311251518e-07
EG10050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EG10051	1.1629582191862051	1.1512610562688832	1.8550769672019202e-06	1.7997777102895918e-06	5.374711832470051e-06	0.0002122564425568884	7.454886159578847e-06	0.0001685635728922613	1.006918308741782e-06
EG10052	0.02246652672525231	0.1481950805597507	3.569862724867546e-08	2.4222293171419293e-07	1.0383099326579019e-07	4.100461186514722e-06	3.9216695988673463e-07	8.867347202058228e-06	5.296929873116471e-08
EG10053	0.02246652672525231	0.1481950805597507	3.569862724867546e-08	2.4222293171419293e-07	1.0383099326579019e-07	4.100461186514722e-06	4.4400125262472893e-07	1.0039380335123982e-05	5.99704651153763e-08
EG10054	0.2637065499697584	0.5237294518050236	4.219584409395511e-07	8.48735121430303e-07	1.2187425919859113e-06	4.813020214492259e-05	2.6914043064600934e-06	6.08557550421617e-05	3.6352322683278174e-07
EG10055	0.02246652672525231	0.1481950805597507	3.569862724867546e-08	2.4222293171419293e-07	1.0383099326579019e-07	4.100461186514722e-06	1.8171644098520273e-07	4.108818282405799e-06	2.4544118784737154e-08
EG10056	0.06548783814233702	0.26123493197504294	1.0010139274911304e-07	4.045083967377972e-07	3.026576989092554e-07	1.1952463403681532e-05	1.0792990808192331e-06	2.44041968432287e-05	1.4577902087594823e-07
EG10057	0.12330973304396295	0.3462689930922512	1.9383710633204777e-07	5.557554047548048e-07	5.698865791703863e-07	2.2505782956559055e-05	1.4241273799314997e-06	3.22011623351885e-05	1.9235437029322814e-07
EG10058	0.12330973304396295	0.3462689930922512	1.9383710633204777e-07	5.557554047548048e-07	5.698865791703863e-07	2.2505782956559055e-05	2.1726793493670557e-06	4.912678557914216e-05	2.934599629119572e-07
EG10059	0.12330973304396295	0.3462689930922512	1.9383710633204777e-07	5.557554047548048e-07	5.698865791703863e-07	2.2505782956559055e-05	1.4098898768114444e-06	3.187923597124295e-05	1.904313358892847e-07
EG10060	0.12434150448879876	0.3526869730672063	1.9510262925645916e-07	5.585229616736113e-07	5.746549999970987e-07	2.2694095943904273e-05	1.708205774538316e-06	3.862450243071692e-05	2.307243373892429e-07
EG10061	2.543345074180809	1.7660067268698183	4.091310063524982e-06	2.75283932035825e-06	1.1754288880489269e-05	0.0004641967086469924	2.1192293702003923e-05	0.0004791821991274723	2.8624056861501993e-06
EG10062	0.22043381838450682	0.46239695400731023	3.5000773643265214e-07	7.425876455292854e-07	1.0187539263249024e-06	4.0232312165322234e-05	5.998063337387525e-06	0.0001356231289038544	8.101478228004936e-07
EG10063	0.5457620284389416	0.7503818208052749	8.67530954428246e-07	1.2026421068912036e-06	2.5222863414785955e-06	9.960934514065576e-05	8.459569181987688e-06	0.00019128061460909915	1.142619070375229e-06
EG10064	0.5044745674268569	0.7309148850101526	8.195277986794845e-07	1.2112199129582456e-06	2.3314727752013987e-06	9.207379532291276e-05	4.579492935093662e-06	0.00010354761624124726	6.185440236635285e-07
EG10065	0.5044745674268569	0.7309148850101526	8.195277986794845e-07	1.2112199129582456e-06	2.3314727752013987e-06	9.207379532291276e-05	5.88750519158108e-06	0.00013312328173374941	7.952149292847404e-07
EG10066	0.45052359435964945	0.6821992389027323	7.306337286340555e-07	1.1185363840897309e-06	2.082133694455657e-06	8.22269741501442e-05	6.406955387350657e-06	0.00014486864967957612	8.653761499128819e-07
EG10067	0.6591335491751759	0.8433903987367852	1.058268669386631e-06	1.3601887011089048e-06	3.046242614295133e-06	0.00012030126277083216	7.748353956757433e-06	0.00017519921820760686	1.046556485862106e-06
EG10068	2.6208726177346096	1.837779935038719	4.21488346034801e-06	2.8764453533521173e-06	1.2112589117597126e-05	0.000478346589806454	4.096273064816531e-05	0.0009262145773488453	5.532763691193095e-06
EG10069	0.467043796918917	0.7010511264236104	7.544946487020417e-07	1.1479012048867658e-06	2.1584832371178437e-06	8.524214646476361e-05	5.468087119038308e-06	0.00012363975544910536	7.385648708907751e-07
EG10070	0.7704035768076755	0.9421550873434421	1.2418813251030075e-06	1.5173190353233525e-06	3.560486655266918e-06	0.00014060962797161116	4.216468914416267e-06	9.533922450176122e-05	5.695110102668794e-07
EG10071	0.5502472693635038	0.7634870072571075	8.525665780317588e-07	1.17203836636356e-06	2.5430152697160967e-06	0.00010042796550633349	1.110928227398082e-05	0.0002511936832146962	1.5005111384938668e-06
EG10072	1.3454821456102275	1.2423383699502177	2.128538749198418e-06	1.9066865843576975e-06	6.21826191954589e-06	0.0002455696593733862	1.2244607664713212e-05	0.0002768646995334707	1.6538575341110529e-06
EG10073	2.228023861197092	1.789374532136837	3.4837707530827806e-06	2.580858806750413e-06	1.0297004666411207e-05	0.00040664609519719787	3.323285089104917e-05	0.0007514330820992022	4.488702482852332e-06
EG10074	1.0311666132991781	1.0721269398232818	1.6613142427075203e-06	1.726455893279131e-06	4.765625545538002e-06	0.0001882025969733259	1.30560134422368e-05	0.00029521151986003705	1.763452679592593e-06
EG10075	0.5619240758529903	0.8489263279924586	8.781183834311226e-07	1.3073408556837837e-06	2.59698063921013e-06	0.00010255914903897832	7.095468723620483e-06	0.0001604367301923132	9.58372430374144e-07
EG10076	0.3363266564675466	0.6043742014746977	5.193064586370111e-07	9.154816648656474e-07	1.55436268497775e-06	6.138440613009164e-05	2.9650372969592845e-06	6.704291250538762e-05	4.0048235164186765e-07
EG10077	0.46097413455722774	0.6893930064133017	7.547740668155275e-07	1.1502699725375777e-06	2.1304317683924257e-06	8.41343466150707e-05	4.381079821870986e-06	9.906126694528693e-05	5.917447148448872e-07
EG10078	0.6188280499519693	0.9608951866006181	9.610192675462186e-07	1.4635541594062663e-06	2.859967269218531e-06	0.0001129449349686315	7.70528837719015e-06	0.00017422545579123388	1.040739694080899e-06
EG10079	0.8443234781371188	1.2909368744075935	1.3038599100680559e-06	1.9464361612365334e-06	3.902113862311718e-06	0.00015410106303049325	1.0354572943701811e-05	0.0002341288349415279	1.3985738820195018e-06
EG10080	0.5765491395974905	0.8373220672584974	9.057778593788383e-07	1.3032711308534507e-06	2.6645716341929068e-06	0.0001052284315216694	7.004737249582803e-06	0.00015838518693461753	9.461174904016159e-07
EG10081	1.0311666132991781	1.0721269398232818	1.6613142427075203e-06	1.726455893279131e-06	4.765625545538002e-06	0.0001882025969733259	6.276486874339033e-06	0.00014191860614672864	8.477539982591079e-07
EG10082	0.2783387293793954	0.580903693841525	4.3201104410554755e-07	8.882920451756373e-07	1.2863664726295621e-06	5.0800783337871214e-05	1.7024664285281782e-06	3.8494729198929776e-05	2.2994913405895646e-07
EG10083	0.2783387293793954	0.580903693841525	4.3201104410554755e-07	8.882920451756373e-07	1.2863664726295621e-06	5.0800783337871214e-05	2.1928906006696333e-06	4.958378527830031e-05	2.961898609336724e-07
EG10084	0.323731929175413	0.6370066295941362	5.113972715521404e-07	1.0073638364267424e-06	1.4961550652309864e-06	5.908568897422243e-05	5.161348871086093e-06	0.00011670404993855218	6.971342774191894e-07
EG10085	0.09862074690765052	0.3152660355204934	1.5974578126001874e-07	5.268110288325362e-07	4.557842978249884e-07	1.799969126626854e-05	1.6349766230227416e-06	3.696870686857096e-05	2.2083340521183946e-07
EG10086	0.09862074690765052	0.3152660355204934	1.5974578126001874e-07	5.268110288325362e-07	4.557842978249884e-07	1.799969126626854e-05	1.6703265577116297e-06	3.7768009656717586e-05	2.256080584646369e-07
EG10087	0.061661982187118276	0.2531848975625814	9.799736447582102e-08	4.0258801053748226e-07	2.849761752460671e-07	1.1254190188537082e-05	7.260806250664698e-07	1.6417520234268044e-05	9.807042781769432e-08
EG10088	7.03393935081415	3.283824656483587	1.1381213685335407e-05	4.9666985408137035e-06	3.2507958096854355e-05	0.001283794137341809	9.019366417771496e-05	0.0020393827565703946	1.218229894447907e-05
EG10089	0.014077157528966686	0.1178091302271026	1.981857227742121e-08	1.6972651530109796e-07	6.505879909548825e-08	2.569281792859467e-06	2.706215522818889e-07	6.11906537240297e-06	3.655237516707425e-08
EG10090	0.007215284448713844	0.08463583235890186	1.0804379544121672e-08	1.2909739556640848e-07	3.3346060126112094e-08	1.3168922011589722e-06	1.0365662342180116e-07	2.343795790291928e-06	1.4000717074888272e-08
EG10091	1.9596589224511094	1.58841517542777	3.1949550151405315e-06	2.540297634027123e-06	9.056732928439863e-06	0.00035766567073699704	2.2684826448540837e-05	0.0005129300856852967	3.063999448511498e-06
EG10092	0.40750465483094367	0.6989213239813412	6.324407803627369e-07	1.072248062282162e-06	1.88331795069915e-06	7.437540483639658e-05	7.884365232703992e-06	0.00017827459000221553	1.0649272887173516e-06
EG10093	0.06316575941936173	0.25825323312069126	1.0431405671743277e-07	4.3649293405803707e-07	2.919260115774133e-07	1.1528650956299996e-05	3.369439841504128e-07	7.618692038639485e-06	4.551042891855754e-08
EG10094	2.6663606930657844	1.9433766249179343	4.212880536737245e-06	2.830326592876358e-06	1.232281618567687e-05	0.00048664881157957254	4.336546635947325e-05	0.000980543202567822	5.857296960648192e-06
EG10095	3.219629748224049	2.1076629710851718	5.237763351068279e-06	3.4120711325129037e-06	1.4879796899377407e-05	0.000587628296041947	5.371776551475335e-05	0.001214620624531048	7.255563726080932e-06
EG10096	4.412525942529145	2.746633065021655	6.928330532935087e-06	3.7419273138258266e-06	2.039286966903082e-05	0.0008053488455557811	6.103037691254409e-05	0.001379967200990898	8.243265233995749e-06
EG10097	0.8896763558306946	1.0516815691014847	1.3998292293839138e-06	1.626255072153547e-06	4.111716102834858e-06	0.00016237860930871833	1.834154881025232e-05	0.0004147235697035241	2.477360607846956e-06
EG10098	5.8897309092634105	2.9710324486976902	9.549673776460587e-06	4.4613292651171274e-06	2.721989998078698e-05	0.0010749597963135734	0.00010531880297766995	0.002381379586842021	1.4225224732201061e-05
EG10099	5.8897309092634105	2.9710324486976902	9.549673776460587e-06	4.4613292651171274e-06	2.721989998078698e-05	0.0010749597963135734	5.561144653416402e-05	0.001257438936134636	7.511339877258152e-06
EG10100	5.8897309092634105	2.9710324486976902	9.549673776460587e-06	4.4613292651171274e-06	2.721989998078698e-05	0.0010749597963135734	2.8840082519922365e-05	0.0006521075235762421	3.895379016300661e-06
EG10101	5.8897309092634105	2.9710324486976902	9.549673776460587e-06	4.4613292651171274e-06	2.721989998078698e-05	0.0010749597963135734	9.468204593504087e-05	0.0021408702440147425	1.278853674225778e-05
EG10102	5.8897309092634105	2.9710324486976902	9.549673776460587e-06	4.4613292651171274e-06	2.721989998078698e-05	0.0010749597963135734	1.6456124543412827e-05	0.00037209195279709086	2.2226996816586498e-06
EG10103	5.8897309092634105	2.9710324486976902	9.549673776460587e-06	4.4613292651171274e-06	2.721989998078698e-05	0.0010749597963135734	3.237459142963572e-05	0.0007320268459491638	4.372778893028274e-06
EG10104	5.8897309092634105	2.9710324486976902	9.549673776460587e-06	4.4613292651171274e-06	2.721989998078698e-05	0.0010749597963135734	5.9232945920472116e-05	0.001339325213499026	8.000489404040029e-06
EG10105	5.8897309092634105	2.9710324486976902	9.549673776460587e-06	4.4613292651171274e-06	2.721989998078698e-05	0.0010749597963135734	3.6578399383557585e-05	0.0008270797915337827	4.940579809719588e-06
EG10106	1.9342773449081487	1.4512111026035857	3.1444667148306986e-06	2.3259943903430852e-06	8.93942977610274e-06	0.00035303317124830475	8.574314107376776e-06	0.00019387512969367738	1.1581174648156358e-06
EG10107	0.8107161916960188	0.9889554871678341	1.3267110838576249e-06	1.6338690766463916e-06	3.7467948860043937e-06	0.00014796725448406936	1.1808076775455442e-05	0.00026699423272874583	1.5948960777834877e-06
EG10108	5.232471151907591	2.949633644087052	8.299686632446264e-06	4.089732389683265e-06	2.418231725718863e-05	0.0009550005272438968	2.864448420874552e-05	0.0006476848202005108	3.868959897823597e-06
EG10109	0.21939493127453422	0.48475632267180596	3.471207075417099e-07	7.868871765321543e-07	1.0139526198373163e-06	4.004270046771946e-05	4.264909923110639e-06	9.643453156953403e-05	5.760538517676325e-07
EG10110	0.21939493127453422	0.48475632267180596	3.471207075417099e-07	7.868871765321543e-07	1.0139526198373163e-06	4.004270046771946e-05	3.761487461526035e-06	8.5051569176489e-05	5.08057468891944e-07
EG10111	0.21939493127453422	0.48475632267180596	3.471207075417099e-07	7.868871765321543e-07	1.0139526198373163e-06	4.004270046771946e-05	1.5028305264284257e-06	3.39807312363633e-05	2.0298466530605213e-07
EG10112	0.08635334021180963	0.2942632269712435	1.3589358718573648e-07	4.7160557364554806e-07	3.99089418478423e-07	1.5760714782246776e-05	2.0386388227114504e-06	4.6095974698630237e-05	2.753553456832288e-07
EG10113	1.5247850476156593	1.2960382085884314	2.4895020306425334e-06	2.117867882541147e-06	7.046925764132821e-06	0.0002782949933466316	8.473760242915799e-06	0.00019160149086152865	1.1445358319143205e-06
EG10114	0.009136514035649482	0.09514745475838986	1.558227918860756e-08	1.6521106557230658e-07	4.22251885620591e-08	1.6675439706983433e-06	1.5025162240379473e-07	3.3973624496867408e-06	2.0294221303720727e-08
EG10115	0.009136514035649482	0.09514745475838986	1.558227918860756e-08	1.6521106557230658e-07	4.22251885620591e-08	1.6675439706983433e-06	1.9903235956612838e-07	4.500351169888176e-06	2.6882949328703642e-08
EG10116	0.009136514035649482	0.09514745475838986	1.558227918860756e-08	1.6521106557230658e-07	4.22251885620591e-08	1.6675439706983433e-06	8.893597682420259e-08	2.0109449951678205e-06	1.201242533463227e-08
EG10117	0.4224356921763262	0.6738517368097185	6.730110077587443e-07	1.0993140484521374e-06	1.9523230290995034e-06	7.710053186016243e-05	6.334130198634263e-06	0.0001432219881821614	8.555397802773925e-07
EG10118	0.3855931499863616	0.6359018289021133	6.093194659471803e-07	1.0216239976366323e-06	1.7820520389815222e-06	7.0376243049971e-05	4.679395827994324e-06	0.00010580653585573	6.320377309857647e-07
EG10119	0.3855931499863616	0.6359018289021133	6.093194659471803e-07	1.0216239976366323e-06	1.7820520389815222e-06	7.0376243049971e-05	3.3898204902557787e-06	7.664775035722227e-05	4.5785706742159233e-07
EG10120	0.3855931499863616	0.6359018289021133	6.093194659471803e-07	1.0216239976366323e-06	1.7820520389815222e-06	7.0376243049971e-05	3.044630003202962e-06	6.88425953782588e-05	4.1123279791878203e-07
EG10121	0.3855931499863616	0.6359018289021133	6.093194659471803e-07	1.0216239976366323e-06	1.7820520389815222e-06	7.0376243049971e-05	5.186757964540802e-06	0.00011727857884281663	7.005662388013499e-07
EG10122	0.11558212070539961	0.33712815970493887	1.8620879084745385e-07	5.522491673587002e-07	5.341727514613552e-07	2.109538361685625e-05	1.038505834093821e-06	2.3481814492818742e-05	1.402691490789041e-07
EG10123	0.24288848566786447	0.4926337770951572	3.9396914174111845e-07	8.044573095721233e-07	1.122530110155903e-06	4.4330608834741036e-05	2.736576261785257e-06	6.187714504345039e-05	3.6962452306788656e-07
EG10124	0.1536248384151042	0.39664175609405844	2.4186835023144575e-07	6.360978873099225e-07	7.099904563800638e-07	2.8038721557154987e-05	4.172718286727809e-06	9.43499723573848e-05	5.636016902456945e-07
EG10125	0.9038460170064396	0.9873465814292172	1.4426683560905497e-06	1.5578461523366275e-06	4.177202415521706e-06	0.000164964774334926	3.3412800653703873e-06	7.555019537472575e-05	4.513007979514805e-07
EG10126	0.314049880812609	0.5691791538432492	5.144473733033605e-07	9.566311099184742e-07	1.451408642668597e-06	5.7318577217111676e-05	6.728276708948743e-06	0.00015213409530216853	9.087764533890786e-07
EG10127	0.09291872724469587	0.3054394693484523	1.448599565951732e-07	4.829086595007207e-07	4.2943192157805433e-07	1.6958991446549224e-05	1.0575885067868096e-06	2.3913295728160028e-05	1.4284661198081683e-07
EG10128	0.319384257776829	0.5628902776925508	5.085911108184593e-07	9.044961744916656e-07	1.476061926437047e-06	5.8292177006857404e-05	2.7907550500534315e-06	6.310218992407841e-05	3.7694235632313657e-07
EG10129	0.37063602186881084	0.6386611992238426	5.842974403825947e-07	9.939370416282807e-07	1.712926379824631e-06	6.764635408859412e-05	2.3866251752960093e-06	5.396434742140207e-05	3.2235724780609913e-07
EG10130	0.259055276858671	0.5188795574170608	4.127014874242123e-07	8.367236208734818e-07	1.1972463316613531e-06	4.728127853990196e-05	1.7866681346347087e-06	4.0398626873705636e-05	2.413221098081596e-07
EG10131	0.00546245893668244	0.0737063123418086	7.975343832749704e-09	1.0841731243645158e-07	2.5245225664180194e-08	9.969765743816939e-07	1.3594871895954238e-07	3.0739573089927606e-06	1.836235339348061e-08
EG10132	0.00029648604736661095	0.017216217452967197	5.044008963412335e-10	2.9290428858631333e-08	1.3702358697449085e-09	5.4112927398051126e-08	4.576808264033768e-09	1.0348691273267461e-07	6.18181409884419e-10
EG10133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EG10134	2.418882603384685	1.7457265779846023	3.836195080372473e-06	2.6584042725246205e-06	1.1179074824257315e-05	0.0004414805346287097	3.2256257685169776e-05	0.0007293511835267042	4.356795763132772e-06
EG10135	2.418882603384685	1.7457265779846023	3.836195080372473e-06	2.6584042725246205e-06	1.1179074824257315e-05	0.0004414805346287097	9.075189199181717e-05	0.0020520049311842886	1.2257697789536706e-05
EG10136	0.3256958527531694	0.577311391646901	5.196215500908837e-07	9.367417124687152e-07	1.5052315076321767e-06	5.944413300530712e-05	4.693896443974534e-06	0.0001061344115048601	6.339963035790896e-07
EG10137	0.003977656811470452	0.0629431096925454	6.564444369652849e-09	1.0605109316343034e-07	1.838308442849769e-08	7.259790339722538e-07	4.088860265061386e-08	9.245384578412971e-07	5.522751353468928e-09
